"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","focalCountryPresence","focalCountryOrigin","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"283",NA,"Liparis goodyeroides","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",10242145,2000-01-01,"CR","2.3","A1c+2c","A2c(,)","Extant","Native",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,0,0,NA,100,4
"284",NA,"Bulbophyllum filiforme","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",10248784,2000-01-01,"CR","2.3","A1c+2c","A2c(,)","Extant","Native",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,0,0,NA,100,4
"285",NA,"Eugenia gilgii","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MYRTACEAE",10261551,2000-06-30,"CR","2.3","A1c","A2c","Extant","Native",2,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,0,0,NA,100,4
"286",NA,"Dombeya ledermannii","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",10262363,2000-06-30,"CR","2.3","A1c","A2c","Extant","Native",2,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,0,0,NA,100,4
"287",NA,"Chassalia laikomensis","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",10293866,2004-04-30,"CR","3.1","A2c","A2c","Extant","Native",2,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,0,0,NA,100,4
"288",NA,"Psychotria moseskemei","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",10830527,2003-04-30,"CR","3.1","A2c","A2c","Extant","Native",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,0,0,NA,100,4
"289","Preuss’s Red Colobus","Piliocolobus preussi","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE",92633245,2019-10-28,"CR","3.1","A2d","A2d","Extant","Native",2,"Decreasing","Yes","Yes",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,4,5,5,0,0,NA,100,4
"290","Sclater's Monkey","Cercopithecus sclateri","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE",17945814,2019-01-08,"EN","3.1","A2cd","A2cd","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,2,10,3,0,0,NA,60,11
"291","Home's Hinge-back Tortoise","Kinixys homeana","CHORDATA","REPTILIA","TESTUDINES","TESTUDINIDAE",18341580,2019-02-13,"CR","3.1","A2bcd+4bcd","A2bcd+4bcd","Extant","Native",7,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,"43500","867000",NA,NA,4,1.42857142857143,10,0,0,NA,57.1428571428571,12
"292","Western Gorilla","Gorilla gorilla","CHORDATA","MAMMALIA","PRIMATES","HOMINIDAE",136250858,2016-04-01,"CR","3.1","A4bcde","A4bcde","Extant","Native",7,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1.42857142857143,10,0,0,NA,57.1428571428571,12
"293","Nubian Flapshell Turtle","Cyclanorbis elegans","CHORDATA","REPTILIA","TESTUDINES","TRIONYCHIDAE",3086539,2016-05-20,"CR","3.1","A2bcd+4bcd","A2bcd+4bcd","Extant","Native",8,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1.25,10,0,0,NA,50,14
"294",NA,"Cardiocondyla zoserka","ARTHROPODA","INSECTA","HYMENOPTERA","FORMICIDAE",10136257,1996-08-01,"VU","2.3","D2","D2","Extant","Native",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,4,0,NA,40,15
"295","Red-bellied Monkey","Cercopithecus erythrogaster","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE",17946182,2016-10-24,"EN","3.1","A2cd+4cd","A2cd+4cd","Extant","Native",3,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,NA,NA,"136250",NA,NA,2,3.33333333333333,6,0,0,NA,40,15
"296","Preuss’s Monkey","Allochrocebus preussi","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE",161178708,2018-03-08,"EN","3.1","A2cd+4cd","A2cd+4cd","Extant","Native",3,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3.33333333333333,6,0,0,NA,40,15
"297",NA,"Homalium dalzielii","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","SALICACEAE",9679503,1998-01-01,"VU","2.3","D2","D2","Extant","Native",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,4,0,NA,20,18
"298",NA,"Vernonia bamendae","TRACHEOPHYTA","MAGNOLIOPSIDA","ASTERALES","ASTERACEAE",10260924,2000-06-30,"VU","2.3","D2","D2","Extant","Native",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,4,0,NA,20,18
"299",NA,"Eumachia obanensis","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",11022622,2004-04-30,"VU","3.1","A3c","A3c","Extant","Native",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,0,0,NA,20,18
"300",NA,"Ixora foliosa","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",11023160,2004-04-30,"VU","3.1","A2c+3c","A2c+3c","Extant","Native",2,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,0,0,NA,20,18
"301","Short-tailed Roundleaf Bat","Hipposideros curtus","CHORDATA","MAMMALIA","CHIROPTERA","HIPPOSIDERIDAE",22096364,2019-05-16,"EN","3.1","A2c","A2c","Extant","Native",3,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3.33333333333333,3,0,0,NA,20,18
"302","Smalltooth Stingray","Hypanus rudis","CHORDATA","CHONDRICHTHYES","MYLIOBATIFORMES","DASYATIDAE",124516434,2020-08-04,"CR","3.1","A2d","A2d","Extant","Native",10,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,5,0,0,NA,20,18
"303","Red-capped Mangabey","Cercocebus torquatus","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE",154210757,2019-01-17,"EN","3.1","A2abcd+4abcd","A2abcd+4abcd","Extant","Native",6,"Decreasing",NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,NA,NA,2,1.66666666666667,6,0,0,NA,20,18
"304",NA,"Autranella congolensis","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","SAPOTACEAE",67808537,2020-11-23,"EN","3.1","A3d","A3d","Extant","Native",7,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"2419273",NA,NA,2,1.42857142857143,6,0,0,NA,17.1428571428571,25
"305","Thorny Whipray","Fontitrygon ukpam","CHORDATA","CHONDRICHTHYES","MYLIOBATIFORMES","DASYATIDAE",104174049,2020-08-04,"CR","3.1","A2cd","A2cd","Extant","Native",14,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.714285714285714,5,0,0,NA,14.2857142857143,26
"306","Whitespotted Guitarfish","Rhinobatos albomaculatus","CHORDATA","CHONDRICHTHYES","RHINOPRISTIFORMES","RHINOBATIDAE",124465045,2020-08-04,"CR","3.1","A2d","A2d","Extant","Native",18,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.555555555555556,5,0,0,NA,11.1111111111111,27
"307","African Wedgefish","Rhynchobatus luebberti","CHORDATA","CHONDRICHTHYES","RHINOPRISTIFORMES","RHINIDAE",124448712,2018-12-03,"CR","3.1","A2d","A2d","Extant","Native",19,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.526315789473684,5,0,0,NA,10.5263157894737,28
"308",NA,"Crateranthus talbotii","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","LECYTHIDACEAE",9723352,2004-04-30,"VU","3.1","A2c","A2c","Extant","Native",2,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,0,0,NA,10,29
"309",NA,"Englerodendron nigericum","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",9936356,1998-01-01,"VU","2.3","A1c","A2c","Extant","Native",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,0,0,NA,10,29
"310",NA,"Drypetes molundana","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","PUTRANJIVACEAE",10999409,2004-04-30,"VU","3.1","A2c","A2c","Extant","Native",2,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,0,0,NA,10,29
"311",NA,"Tapinanthus preussii","TRACHEOPHYTA","MAGNOLIOPSIDA","SANTALALES","LORANTHACEAE",11017669,2004-04-30,"VU","3.1","A2c+3c","A2c+3c","Extant","Native",4,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.5,4,0,0,NA,10,29
"312",NA,"Rhabdotosperma ledermannii","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","SCROPHULARIACEAE",11034336,2004-04-30,"VU","3.1","A2c","A2c","Extant","Native",2,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,0,0,NA,10,29
"313",NA,"Quassia sanguinea","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","SIMAROUBACEAE",11034449,2004-04-30,"VU","3.1","A2c","A2c","Extant","Native",2,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,0,0,NA,10,29
"314","Spineback Guitarfish","Rhinobatos irvinei","CHORDATA","CHONDRICHTHYES","RHINOPRISTIFORMES","RHINOBATIDAE",124479989,2020-08-04,"CR","3.1","A2d","A2d","Extant","Native",20,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.5,5,0,0,NA,10,29
"315","African Forest Elephant","Loxodonta cyclotis","CHORDATA","MAMMALIA","PROBOSCIDEA","ELEPHANTIDAE",204404464,2020-11-13,"CR","3.1","A2abd","A2abd","Extant","Native",20,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.5,5,0,0,NA,10,29
"316","Hooded Vulture","Necrosyrtes monachus","CHORDATA","AVES","ACCIPITRIFORMES","ACCIPITRIDAE",204974761,2021-07-15,"CR","3.1","A3cd+4acd","A3cd+4acd","Extant","Native",40,"Decreasing","Yes","Yes","Yes","Unknown","Yes","Unknown","No",NA,"22500000","131000","11-100",4,0.25,10,0,0,NA,10,29
"317",NA,"Encephalartos barteri","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243423138,2020-03-04,"VU","3.1","A2cd+4cd","A2cd+4cd","Extant","Native",4,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,"320981","10000-15000",NA,1,2.5,4,0,0,NA,10,29
"318","Rüppell's Vulture","Gyps rueppelli","CHORDATA","AVES","ACCIPITRIFORMES","ACCIPITRIDAE",204723468,2021-07-09,"CR","3.1","A2abcd+3bcd+4abcd","A2abcd+3bcd+4abcd","Extant","Native",44,"Decreasing","Yes","Yes","Yes","Unknown","Yes","Unknown","No",NA,"14200000","22000","11-100",4,0.227272727272727,10,0,0,NA,9.09090909090909,39
"319","Agba","Prioria balsamifera","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",9753751,1998-01-01,"EN","2.3","A1cd","A2cd","Extant","Native",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.42857142857143,3,0,0,NA,8.57142857142857,40
"320",NA,"Tieghemella heckelii","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","SAPOTACEAE",9754347,1998-01-01,"EN","2.3","A1cd","A2cd","Extant","Native",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.42857142857143,3,0,0,NA,8.57142857142857,40
"321",NA,"Pericopsis elata","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",67802601,2020-01-23,"EN","3.1","A2cd","A2cd","Extant","Native",7,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"1271530",NA,NA,2,1.42857142857143,3,0,0,NA,8.57142857142857,40
"322","African Spurred Tortoise","Centrochelys sulcata","CHORDATA","REPTILIA","TESTUDINES","TESTUDINIDAE",1006958,2020-08-29,"EN","3.1","A4bcd","A4bcd","Extant","Native",15,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,NA,"6100000",NA,NA,2,0.666666666666667,6,0,0,NA,8,43
"323",NA,"Anthocleista microphylla","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","GENTIANACEAE",183173889,2004-04-30,"VU","3.1","A3c","A3c","Extant","Native",5,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,0,0,NA,8,43
"324","Kosso","Pterocarpus erinaceus","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",62027800,2017-12-01,"EN","3.1","A3d","A3d","Extant","Native",16,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"2463735",NA,NA,2,0.625,6,0,0,NA,7.5,45
"325","Grey Parrot","Psittacus erithacus","CHORDATA","AVES","PSITTACIFORMES","PSITTACIDAE",154428817,2020-04-02,"EN","3.1","A2bcd+3bcd+4bcd","A2bcd+3bcd+4bcd","Extant","Native",16,"Decreasing","Yes","Yes","Unknown","Yes","Yes","Unknown","No",NA,"4460000",NA,NA,2,0.625,6,0,0,NA,7.5,45
"326","Smalltooth Sawfish","Pristis pectinata","CHORDATA","CHONDRICHTHYES","RHINOPRISTIFORMES","PRISTIDAE",249881355,2022-03-09,"CR","3.1","A2cd","A2cd","Possibly Extinct","Native",27,"Decreasing",NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,NA,NA,4,0.37037037037037,5,0,0,NA,7.40740740740741,47
"327","Ebony","Diospyros crassiflora","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","EBENACEAE",2831968,2018-07-02,"VU","3.1","A4c","A4c","Extant","Native",6,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,NA,"2788-1160000","1738278","30900000","379",1,1.66666666666667,4,0,0,NA,6.66666666666667,48
"328",NA,"Diospyros barteri","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","EBENACEAE",9759923,1998-01-01,"VU","2.3","A1c","A2c","Extant","Native",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,2,0,0,NA,6.66666666666667,48
"329",NA,"Robynsia glabrata","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",9891232,1998-01-01,"VU","2.3","A1c","A2c","Extant","Native",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,2,0,0,NA,6.66666666666667,48
"330",NA,"Allophylus bullatus","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","SAPINDACEAE",11033452,2004-04-30,"VU","3.1","A2c","A2c","Extant","Native",3,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,2,0,0,NA,6.66666666666667,48
"331","Red-eared Monkey","Cercopithecus erythrotis","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE",17946043,2020-02-20,"VU","3.1","A2cd","A2cd","Extant","Native",3,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,NA,NA,NA,NA,NA,1,3.33333333333333,2,0,0,NA,6.66666666666667,48
"332","Giant Ground Pangolin","Smutsia gigantea","CHORDATA","MAMMALIA","PHOLIDOTA","MANIDAE",123584478,2019-05-02,"EN","3.1","A2cd+4cd","A2cd+4cd","Extant","Native",18,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.555555555555556,6,0,0,NA,6.66666666666667,48
"333",NA,"Aspatharia pangallensis","MOLLUSCA","BIVALVIA","UNIONIDA","IRIDINIDAE",147657868,2019-07-18,"VU","3.1","A3ce","A3ce","Possibly Extinct","Native",6,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.66666666666667,4,0,0,NA,6.66666666666667,48
"334",NA,"Aspatharia rochebrunei","MOLLUSCA","BIVALVIA","UNIONIDA","IRIDINIDAE",147657892,2019-11-25,"VU","3.1","A3ce","A3ce","Possibly Extinct","Native",7,"Decreasing",NA,NA,NA,"Yes","Yes",NA,NA,"2000","1000000",NA,NA,1,1.42857142857143,4,0,0,NA,5.71428571428571,55
"335","White-bellied Pangolin","Phataginus tricuspis","CHORDATA","MAMMALIA","PHOLIDOTA","MANIDAE",123586469,2019-05-08,"EN","3.1","A2c+4cd","A2c+4cd","Extant","Native",23,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.434782608695652,6,0,0,NA,5.21739130434783,56
"336",NA,"Craibia atlantica","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",9881954,1998-01-01,"VU","2.3","A1c","A2c","Extant","Native",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.5,2,0,0,NA,5,57
"337",NA,"Pararistolochia goldieana","TRACHEOPHYTA","MAGNOLIOPSIDA","PIPERALES","ARISTOLOCHIACEAE",10997499,2004-04-30,"VU","3.1","A2c","A2c","Extant","Native",4,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.5,2,0,0,NA,5,57
"338",NA,"Anthocleista scandens","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","GENTIANACEAE",11017287,2004-04-30,"VU","3.1","A2c","A2c","Extant","Native",4,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.5,2,0,0,NA,5,57
"339","Lusitanian Cownose Ray","Rhinoptera marginata","CHORDATA","CHONDRICHTHYES","MYLIOBATIFORMES","RHINOPTERIDAE",49318282,2020-08-04,"CR","3.1","A2d","A2d","Extant","Native",40,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.25,5,0,0,NA,5,57
"340","Mountain Reedbuck","Redunca fulvorufula","CHORDATA","MAMMALIA","ARTIODACTYLA","BOVIDAE",50193881,2016-08-12,"EN","3.1","A2ad","A2ad","Extant","Native",12,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.833333333333333,3,0,0,NA,5,57
"341","Chimpanzee","Pan troglodytes","CHORDATA","MAMMALIA","PRIMATES","HOMINIDAE",129038584,2016-03-24,"EN","3.1","A4bcde","A4bcde","Extant","Native",24,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.416666666666667,6,0,0,NA,5,57
"342","Olive Colobus","Procolobus verus","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE",166610679,2018-12-27,"VU","3.1","A2cd+4cd","A2cd+4cd","Extant","Native",8,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.25,4,0,0,NA,5,57
"343","Blackchin Guitarfish","Glaucostegus cemiculus","CHORDATA","CHONDRICHTHYES","RHINOPRISTIFORMES","GLAUCOSTEGIDAE",104057239,2018-12-03,"CR","3.1","A2d","A2d","Extant","Native",42,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.238095238095238,5,0,0,NA,4.76190476190476,64
"344","Common Guitarfish","Rhinobatos rhinobatos","CHORDATA","CHONDRICHTHYES","RHINOPRISTIFORMES","RHINOBATIDAE",124461877,2020-08-04,"CR","3.1","A2bd","A2bd","Extant","Native",44,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.227272727272727,5,0,0,NA,4.54545454545454,65
"345","Duckbill Eagle Ray","Aetomylaeus bovinus","CHORDATA","CHONDRICHTHYES","MYLIOBATIFORMES","MYLIOBATIDAE",124441812,2020-08-04,"CR","3.1","A2d","A2d","Extant","Native",45,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.222222222222222,5,0,0,NA,4.44444444444444,66
"346","Spinetail Devil Ray","Mobula mobular","CHORDATA","CHONDRICHTHYES","MYLIOBATIFORMES","MOBULIDAE",279075986,2025-06-19,"CR","3.1","A2bd+3d","A2bd+3d","Extant","Native",93,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.10752688172043,10,0,0,NA,4.3010752688172,67
"347","Common Eagle Ray","Myliobatis aquila","CHORDATA","CHONDRICHTHYES","MYLIOBATIFORMES","MYLIOBATIDAE",124508353,2020-08-04,"CR","3.1","A2bd","A2bd","Extant","Native",49,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.204081632653061,5,0,0,NA,4.08163265306122,68
"348","Largetooth Sawfish","Pristis pristis","CHORDATA","CHONDRICHTHYES","RHINOPRISTIFORMES","PRISTIDAE",249880242,2022-02-02,"CR","3.1","A2cd","A2cd","Possibly Extinct","Native",49,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.204081632653061,5,0,0,NA,4.08163265306122,68
"349",NA,"Haplormosia monophylla","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",9742442,1998-01-01,"VU","2.3","A1d+2d","A2d(,)","Extant","Native",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,0,0,NA,4,70
"350",NA,"Pterygota macrocarpa","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",9746711,1998-01-01,"VU","2.3","A1cd","A2cd","Extant","Native",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,0,0,NA,4,70
"351",NA,"Uvariodendron occidentale","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","ANNONACEAE",9892349,1998-01-01,"VU","2.3","A1c","A2c","Extant","Native",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,0,0,NA,4,70
"352","West African Torpedo","Torpedo mackayana","CHORDATA","CHONDRICHTHYES","TORPEDINIFORMES","TORPEDINIDAE",124480497,2020-08-04,"EN","3.1","A2d","A2d","Extant","Native",16,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.625,3,0,0,NA,3.75,73
"353","Yellow-casqued Hornbill","Ceratogymna elata","CHORDATA","AVES","BUCEROTIFORMES","BUCEROTIDAE",280610032,2025-05-27,"VU","3.1","A2cd+3cd+4cd","A2cd+3cd+4cd","Extant","Native",11,"Decreasing","Yes","Yes","Unknown","Yes","Yes","Unknown","No",NA,"1530000","U",NA,1,0.909090909090909,4,0,0,NA,3.63636363636364,74
"354","Rosette Torpedo","Torpedo bauchotae","CHORDATA","CHONDRICHTHYES","TORPEDINIFORMES","TORPEDINIDAE",124507087,2020-08-04,"EN","3.1","A2d","A2d","Extant","Native",17,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.588235294117647,3,0,0,NA,3.52941176470588,75
"355","Seret's Butterfly Ray","Gymnura sereti","CHORDATA","CHONDRICHTHYES","MYLIOBATIFORMES","GYMNURIDAE",180503121,2020-07-22,"EN","3.1","A2d","A2d","Extant","Native",17,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.588235294117647,3,0,0,NA,3.52941176470588,75
"356",NA,"Pterygota bequaertii","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",9746246,1998-01-01,"VU","2.3","A1cd","A2cd","Extant","Native",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.66666666666667,2,0,0,NA,3.33333333333333,77
"357",NA,"Afzelia pachyloba","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",9751882,1998-01-01,"VU","2.3","A1d","A2d","Extant","Native",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.66666666666667,2,0,0,NA,3.33333333333333,77
"358","Moabi","Baillonella toxisperma","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","SAPOTACEAE",9752397,1998-01-01,"VU","2.3","A1cd","A2cd","Extant","Native",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.66666666666667,2,0,0,NA,3.33333333333333,77
"359",NA,"Cordia platythyrsa","TRACHEOPHYTA","MAGNOLIOPSIDA","BORAGINALES","CORDIACEAE",9752794,1998-01-01,"VU","2.3","A1d","A2d","Extant","Native",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.66666666666667,2,0,0,NA,3.33333333333333,77
"360",NA,"Neolemonniera clitandrifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","SAPOTACEAE",85711504,2019-01-24,"VU","3.1","A2c","A2c","Extant","Native",6,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"600000",NA,NA,1,1.66666666666667,2,0,0,NA,3.33333333333333,77
"361","Black-bellied Pangolin","Phataginus tetradactyla","CHORDATA","MAMMALIA","PHOLIDOTA","MANIDAE",123586126,2019-05-08,"VU","3.1","A2cd+4cd","A2cd+4cd","Extant","Native",12,"Decreasing","Yes","Yes",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,1,0.833333333333333,4,0,0,NA,3.33333333333333,77
"362","Martial Eagle","Polemaetus bellicosus","CHORDATA","AVES","ACCIPITRIFORMES","ACCIPITRIDAE",172287822,2020-04-02,"EN","3.1","A2acde+3cde+4acde","A2acde+3cde+4acde","Extant","Native",38,"Decreasing","Yes","Yes","Unknown","Unknown","Yes","Unknown","No",NA,"26000000","U",NA,2,0.263157894736842,6,0,0,NA,3.15789473684211,83
"363","Secretarybird","Sagittarius serpentarius","CHORDATA","AVES","ACCIPITRIFORMES","SAGITTARIIDAE",173647556,2020-04-30,"EN","3.1","A2acde+3cde+4acde","A2acde+3cde+4acde","Extant","Native",38,"Decreasing","Yes","Unknown","Unknown","Unknown","Unknown","Unknown","No",NA,"23200000","6700-67000",NA,2,0.263157894736842,6,0,0,NA,3.15789473684211,83
"364","Sand Tiger Shark","Carcharias taurus","CHORDATA","CHONDRICHTHYES","LAMNIFORMES","ODONTASPIDIDAE",232113997,2020-12-07,"CR","3.1","A2bd","A2bd","Extant","Native",65,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.153846153846154,5,0,0,NA,3.07692307692308,85
"365","Atlantic Weasel Shark","Paragaleus pectoralis","CHORDATA","CHONDRICHTHYES","CARCHARHINIFORMES","HEMIGALEIDAE",124531152,2020-08-04,"EN","3.1","A2bd","A2bd","Extant","Native",20,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.5,3,0,0,NA,3,86
