"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"2936",NA,"Hymenodictyon embergeri","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",70118877,2019-07-16,"VU","3.1","B2ab(i,ii,iii,iv,v)","B2ab(i,ii,iii,iv,v)",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","Yes",NA,"28","149416",NA,"6",1,10,2,3,60,2676,30,NA
"2937",NA,"Olax capuronii","TRACHEOPHYTA","MAGNOLIOPSIDA","SANTALALES","OLACACEAE",70119566,2015-08-16,"VU","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",1,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes",NA,"45","748",NA,"6",1,10,2,3,60,2676,30,NA
"2938",NA,"Bulbophyllum longivaginans","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",70120089,2021-03-26,"VU","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","Yes",NA,"16-28","2502-7180",NA,"6",1,10,2,3,60,2676,30,NA
"2939",NA,"Rhopalocarpus longipetiolatus","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","SPHAEROSEPALACEAE",70120221,2019-10-01,"VU","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"72","13391.273",NA,"9",1,10,2,3,60,2676,30,NA
"2940",NA,"Schizolaena microphylla","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","SARCOLAENACEAE",70123562,2019-05-17,"VU","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","Yes",NA,"80","3839",NA,"10",1,10,2,3,60,2676,30,NA
"2941",NA,"Foetidia vohemarensis","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","LECYTHIDACEAE",70126804,2018-05-29,"VU","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",1,"Decreasing","Yes","Yes","Yes","Yes","Yes",NA,"No","28","4135",NA,"6",1,10,2,3,60,2676,30,NA
"2942",NA,"Beilschmiedia moratii","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",70127082,2020-07-08,"VU","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",1,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes",NA,"48","11370",NA,"10",1,10,2,3,60,2676,30,NA
"2943",NA,"Capitanopsis angustifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","LAMIACEAE",70128818,2018-11-12,"VU","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",1,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes","No","40","11600",NA,"10",1,10,2,3,60,2676,30,NA
"2944",NA,"Erythrophysa humbertii","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","SAPINDACEAE",70130274,2018-08-16,"VU","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",1,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes",NA,"48","4583",NA,"7-8",1,10,2,3,60,2676,30,NA
"2945",NA,"Bulbophyllum pervillei","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",70130526,2021-04-26,"VU","3.1","B2ab(i,ii,iii,iv,v)","B2ab(i,ii,iii,iv,v)",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","Yes",NA,"44","150458",NA,"10",1,10,2,3,60,2676,30,NA
"2946",NA,"Breonia tayloriana","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",70131258,2019-03-26,"VU","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",1,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes","Unknown","32","7124",NA,"7",1,10,2,3,60,2676,30,NA
"2947",NA,"Eremolaena humblotiana","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","SARCOLAENACEAE",70131531,2015-03-24,"VU","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",1,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes",NA,"99","6251.82",NA,"7",1,10,2,3,60,2676,30,NA
"2948",NA,"Solanum bumeliifolium","TRACHEOPHYTA","MAGNOLIOPSIDA","SOLANALES","SOLANACEAE",70132401,2018-12-07,"VU","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",1,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes",NA,"56","7258",NA,"10",1,10,2,3,60,2676,30,NA
"2949",NA,"Gaertnera monstruosa","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",70133045,2019-04-15,"VU","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"36","12737",NA,"6",1,10,2,3,60,2676,30,NA
