"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"1212","Igaganga","Dacryodes igaganga","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","BURSERACEAE",9679957,1998-01-01,"VU","2.3","A1cd+2cd","A2c(,)d(,)",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,4,0,0,NA,13.3333333333333,83
"1213","Zebrawood","Microberlinia brazzavillensis","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",9758268,1998-01-01,"VU","2.3","A1c","A2c",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,4,0,0,NA,13.3333333333333,83
"1214",NA,"Diospyros barteri","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","EBENACEAE",9759923,1998-01-01,"VU","2.3","A1c","A2c",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,4,0,0,NA,13.3333333333333,83
"1215",NA,"Calochone acuminata","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",11022247,2004-04-30,"VU","3.1","A3c","A3c",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,4,0,0,NA,13.3333333333333,83
"1216",NA,"Allophylus bullatus","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","SAPINDACEAE",11033452,2004-04-30,"VU","3.1","A2c","A2c",3,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,4,0,0,NA,13.3333333333333,83
"1217","Red-eared Guenon","Cercopithecus erythrotis","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE",17946043,2020-02-20,"VU","3.1","A2cd","A2cd",3,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,NA,NA,NA,NA,NA,1,3.33333333333333,4,0,0,NA,13.3333333333333,83
"1218",NA,"Gilbertiodendron klainei","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",146092556,2019-03-28,"VU","3.1","A2cd+3cd+4cd","A2cd+3cd+4cd",3,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,NA,NA,"35799",NA,NA,1,3.33333333333333,4,0,0,NA,13.3333333333333,83
"1219",NA,"Gilbertiodendron scutatum","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",146092721,2019-03-28,"VU","3.1","A2cd+3cd+4cd","A2cd+3cd+4cd",3,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,NA,NA,"78907",NA,NA,1,3.33333333333333,4,0,0,NA,13.3333333333333,83
"1220","Smoothback Angelshark","Squatina oculata","CHORDATA","CHONDRICHTHYES","SQUATINIFORMES","SQUATINIDAE",116782036,2017-06-19,"CR","3.1","A2bcd+3cd","A2bcd+3cd",34,"Decreasing","Yes","Yes","Unknown","Unknown","Yes","Unknown","No",NA,NA,NA,NA,4,0.294117647058824,10,0,0,NA,11.7647058823529,91
"1221","White-backed Vulture","Gyps africanus","CHORDATA","AVES","ACCIPITRIFORMES","ACCIPITRIDAE",204461164,2021-07-06,"CR","3.1","A2abcd+3bcd+4abcd","A2abcd+3bcd+4abcd",39,"Decreasing","Yes","Yes","Yes","Unknown","Yes","Unknown","No",NA,"23400000",NA,"11-100",4,0.256410256410256,10,0,0,NA,10.2564102564103,92
"1222",NA,"Aucoumea klaineana","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","BURSERACEAE",9766796,1998-01-01,"VU","2.3","A1cd","A2cd",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.5,4,0,0,NA,10,93
"1223",NA,"Craibia atlantica","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",9881954,1998-01-01,"VU","2.3","A1c","A2c",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.5,4,0,0,NA,10,93
"1224",NA,"Pararistolochia goldieana","TRACHEOPHYTA","MAGNOLIOPSIDA","PIPERALES","ARISTOLOCHIACEAE",10997499,2004-04-30,"VU","3.1","A2c","A2c",4,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.5,4,0,0,NA,10,93
"1225",NA,"Anthocleista scandens","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","GENTIANACEAE",11017287,2004-04-30,"VU","3.1","A2c","A2c",4,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.5,4,0,0,NA,10,93
"1226",NA,"Tapinanthus preussii","TRACHEOPHYTA","MAGNOLIOPSIDA","SANTALALES","LORANTHACEAE",11017669,2004-04-30,"VU","3.1","A2c+3c","A2c+3c",4,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.5,4,0,0,NA,10,93
"1227","Black Colobus","Colobus satanas","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE",17944405,2019-10-01,"VU","3.1","A2cd","A2cd",4,"Decreasing","Yes","Yes","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,1,2.5,4,0,0,NA,10,93
"1228","Mandrill","Mandrillus sphinx","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE",17952325,2016-11-22,"VU","3.1","A2cd","A2cd",4,"Decreasing","Yes",NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,1,2.5,4,0,0,NA,10,93
"1229","Lusitanian Cownose Ray","Rhinoptera marginata","CHORDATA","CHONDRICHTHYES","MYLIOBATIFORMES","RHINOPTERIDAE",49318282,2020-08-04,"CR","3.1","A2d","A2d",40,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.25,10,0,0,NA,10,93
"1230","Mountain Reedbuck","Redunca fulvorufula","CHORDATA","MAMMALIA","ARTIODACTYLA","BOVIDAE",50193881,2016-08-12,"EN","3.1","A2ad","A2ad",12,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.833333333333333,6,0,0,NA,10,93
"1231",NA,"Dacryodes buettneri","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","BURSERACEAE",61987676,2019-11-08,"VU","3.1","A2cd","A2cd",4,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"337534",NA,NA,1,2.5,4,0,0,NA,10,93
"1232","Hooded Vulture","Necrosyrtes monachus","CHORDATA","AVES","ACCIPITRIFORMES","ACCIPITRIDAE",204974761,2021-07-15,"CR","3.1","A3cd+4acd","A3cd+4acd",40,"Decreasing","Yes","Yes","Yes","Unknown","Yes","Unknown","No",NA,"22500000","131000","11-100",4,0.25,10,0,0,NA,10,93
"1233","Wide Sawfish","Pristis pectinata","CHORDATA","CHONDRICHTHYES","RHINOPRISTIFORMES","PRISTIDAE",249881355,2022-03-09,"CR","3.1","A2cd","A2cd",41,"Decreasing",NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,NA,NA,4,0.24390243902439,10,0,0,NA,9.75609756097561,104
"1234","Blackchin Guitarfish","Glaucostegus cemiculus","CHORDATA","CHONDRICHTHYES","RHINOPRISTIFORMES","GLAUCOSTEGIDAE",104057239,2018-12-03,"CR","3.1","A2d","A2d",42,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.238095238095238,10,0,0,NA,9.52380952380952,105
"1235","Violinfish","Rhinobatos rhinobatos","CHORDATA","CHONDRICHTHYES","RHINOPRISTIFORMES","RHINOBATIDAE",124461877,2020-08-04,"CR","3.1","A2bd","A2bd",44,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.227272727272727,10,0,0,NA,9.09090909090909,106
"1236","Rueppell's Griffon","Gyps rueppelli","CHORDATA","AVES","ACCIPITRIFORMES","ACCIPITRIDAE",204723468,2021-07-09,"CR","3.1","A2abcd+3bcd+4abcd","A2abcd+3bcd+4abcd",44,"Decreasing","Yes","Yes","Yes","Unknown","Yes","Unknown","No",NA,"14200000","22000","11-100",4,0.227272727272727,10,0,0,NA,9.09090909090909,106
"1237","Bullray","Aetomylaeus bovinus","CHORDATA","CHONDRICHTHYES","MYLIOBATIFORMES","MYLIOBATIDAE",124441812,2020-08-04,"CR","3.1","A2d","A2d",45,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.222222222222222,10,0,0,NA,8.88888888888889,108
"1238",NA,"Haplormosia monophylla","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",9742442,1998-01-01,"VU","2.3","A1d+2d","A2d(,)",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,0,0,NA,8,109
"1239",NA,"Pterygota macrocarpa","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",9746711,1998-01-01,"VU","2.3","A1cd","A2cd",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,0,0,NA,8,109
