"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"114",NA,"Zingiber mawangense","TRACHEOPHYTA","LILIOPSIDA","ZINGIBERALES","ZINGIBERACEAE",125856418,2019-03-15,"CR","3.1","B2ab(iii)","B2ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,"Yes","4",NA,NA,"1",4,10,2,9,720,72,360,NA
"115",NA,"Palaquium bintuluense","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","SAPOTACEAE",129336580,2019-02-06,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"0-4","0-99",NA,"1",4,10,2,9,720,72,360,NA
"116",NA,"Globba tembatensis","TRACHEOPHYTA","LILIOPSIDA","ZINGIBERALES","ZINGIBERACEAE",131723678,2018-07-31,"CR","3.1","B2ab(iii)","B2ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"8",NA,NA,"1",4,10,2,9,720,72,360,NA
"117",NA,"Vatica abdulrahmaniana","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","DIPTEROCARPACEAE",136055525,2018-08-01,"EN","3.1","A1c","A1c",1,"Unknown",NA,"Yes",NA,"Yes",NA,NA,NA,NA,NA,NA,"1",2,10,6,6,720,72,120,NA
"118",NA,"Madhuca markleeana","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","SAPOTACEAE",136470806,2018-11-01,"CR","3.1","B2ab(iii)","B2ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"4",NA,NA,"1",4,10,2,9,720,72,360,NA
"119",NA,"Elaeocarpus pinosukii","TRACHEOPHYTA","MAGNOLIOPSIDA","OXALIDALES","ELAEOCARPACEAE",136619500,2018-11-14,"CR","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,"Yes","4","4",NA,"1",4,10,2,9,720,72,360,NA
"120",NA,"Syzygium khoonmengianum","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MYRTACEAE",136619945,2018-11-14,"CR","3.1","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)",1,"Decreasing",NA,"Yes","Yes","Yes","Yes",NA,"Yes","4","4",NA,"1",4,10,2,9,720,72,360,NA
"121",NA,"Melanochyla woodiana","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","ANACARDIACEAE",136620015,2018-11-15,"CR","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)",1,"Decreasing",NA,"Yes","Yes","Yes","Yes",NA,"Yes","4","4",NA,"1",4,10,2,9,720,72,360,NA
"122",NA,"Semecarpus angulatus","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","ANACARDIACEAE",136620020,2018-11-15,"CR","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)",1,"Decreasing",NA,"Yes","Yes","Yes","Yes",NA,"Yes","4","4",NA,"1",4,10,2,9,720,72,360,NA
"123",NA,"Semecarpus sandakanus","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","ANACARDIACEAE",136620040,2018-11-14,"CR","3.1","B1ab(ii,iii)+2ab(ii,iii)","B1ab(ii,iii)+2ab(ii,iii)",1,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,"Yes","4","4",NA,"1",4,10,2,9,720,72,360,NA
"124",NA,"Timonius pannosus","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",136620080,2019-12-09,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,"Yes","4","4",NA,"1",4,10,2,9,720,72,360,NA
"125",NA,"Saurauia sammanniana","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","ACTINIDIACEAE",136620125,2018-06-21,"CR","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)",1,"Decreasing",NA,"Yes","Yes","Yes","Yes",NA,"Yes","4","4",NA,"1",4,10,2,9,720,72,360,NA
"126",NA,"Saurauia pereirae","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","ACTINIDIACEAE",136620135,2018-06-21,"CR","3.1","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)",1,"Decreasing",NA,"Yes","Yes","Yes","Yes",NA,"Yes","4","4",NA,"1",4,10,2,9,720,72,360,NA
"127",NA,"Hopea depressinerva","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","DIPTEROCARPACEAE",137452378,2018-11-15,"CR","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)",1,"Decreasing","Unknown","Yes",NA,"Yes","Yes","Unknown","Yes","8","8-12",NA,"2",4,10,2,9,720,72,360,NA
