"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","focalCountryPresence","focalCountryOrigin","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"620","Gay Sang Gie","Beilschmiedia laotica","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",229303222,2023-03-05,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"24","859459",NA,"6",1,3.33333333333333,1,3,10,594,10,NA
"621",NA,"Brassaiopsis grushvitzkyi","TRACHEOPHYTA","MAGNOLIOPSIDA","APIALES","ARALIACEAE",237728439,2023-07-08,"VU","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"40","1625",NA,"10",1,3.33333333333333,1,3,10,594,10,NA
"622",NA,"Dendropanax caloneurus","TRACHEOPHYTA","MAGNOLIOPSIDA","APIALES","ARALIACEAE",237728538,2023-07-06,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"24","67069",NA,"6",1,3.33333333333333,1,3,10,594,10,NA
"623",NA,"Glyptopetalum longepedunculatum","TRACHEOPHYTA","MAGNOLIOPSIDA","CELASTRALES","CELASTRACEAE",237728886,2023-07-25,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"28","199498",NA,"7",1,3.33333333333333,1,3,10,594,10,NA
"624",NA,"Allophylus petelotii","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","SAPINDACEAE",237729095,2023-07-09,"VU","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"24","14890",NA,"6",1,3.33333333333333,1,3,10,594,10,NA
"625",NA,"Fosbergia petelotii","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",237729188,2023-07-26,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"32","42529",NA,"8",1,3.33333333333333,1,3,10,594,10,NA
"626","Ladder Gudgeon","Bostrychus scalaris","CHORDATA","ACTINOPTERYGII","GOBIIFORMES","ELEOTRIDAE",241151647,2024-03-18,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",4,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"568",NA,NA,"6",1,2.5,2,2,10,594,5,NA
"627",NA,"Ardisia nigropilosa","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","PRIMULACEAE",245618661,2023-10-06,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"32","289959",NA,"8",1,3.33333333333333,1,3,10,594,10,NA
"628",NA,"Nothaphoebe condensa","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",138507137,2020-03-25,"VU","3.1","B2ab(i,ii,iii,iv)","B2ab(i,ii,iii,iv)","Extant","Native",5,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"36-2000","255821",NA,"8",1,2,2,2,8,628,4,NA
"629",NA,"Vitex axillariflora","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","LAMIACEAE",158892365,2020-07-29,"VU","3.1","B2ab(i,ii,iii,iv)","B2ab(i,ii,iii,iv)","Extant","Native",5,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"24-2000","69800",NA,"6",1,2,2,2,8,628,4,NA
"630","Coffin Tree","Taiwania cryptomerioides","TRACHEOPHYTA","PINOPSIDA","PINALES","CUPRESSACEAE",9620141,2010-12-13,"VU","3.1","A2cd","A2cd","Extant","Native",8,"Stable","No","Yes",NA,"No",NA,"Unknown",NA,"430","993718",NA,NA,1,1.25,2,3,7.5,630,3.75,NA
"631",NA,"Boesenbergia siphonantha","TRACHEOPHYTA","LILIOPSIDA","ZINGIBERALES","ZINGIBERACEAE",124281205,2018-07-31,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",4,"Stable",NA,"Yes",NA,NA,NA,NA,"Unknown","32","774158",NA,"8",1,2.5,1,3,7.5,630,7.5,NA
"632",NA,"Amomum odontocarpum","TRACHEOPHYTA","LILIOPSIDA","ZINGIBERALES","ZINGIBERACEAE",132694552,2018-08-01,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",4,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"28-499","94412",NA,"7",1,2.5,1,3,7.5,630,7.5,NA
"633",NA,"Beilschmiedia argentata","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",145297213,2019-03-05,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",4,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"24","302607",NA,"6",1,2.5,1,3,7.5,630,7.5,NA
"634",NA,"Sterculia cochinchinensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",202741242,2021-08-19,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",4,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"24-500","236096",NA,"4-10,6",1,2.5,1,3,7.5,630,7.5,NA
"635",NA,"Blachia jatrophifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","EUPHORBIACEAE",206909111,2021-11-09,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",4,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"28","188813",NA,"7",1,2.5,1,3,7.5,630,7.5,NA
"636",NA,"Trigonostemon lanceolatus","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","EUPHORBIACEAE",211820829,2021-12-10,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",4,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"28","482027",NA,"7",1,2.5,1,3,7.5,630,7.5,NA
"637",NA,"Huodendron tomentosum","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","STYRACACEAE",213399771,2022-02-21,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",4,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"24","942631",NA,"6",1,2.5,1,3,7.5,630,7.5,NA
"638",NA,"Cleyera obovata","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","PENTAPHYLACACEAE",216767981,2022-05-04,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",4,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"24","152534",NA,"6",1,2.5,1,3,7.5,630,7.5,NA
"639",NA,"Ixora diversifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",218992691,2022-08-21,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",4,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"28","462748",NA,"7",1,2.5,1,3,7.5,630,7.5,NA
"640",NA,"Archidendron laoticum","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",231918007,2023-04-27,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",4,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"24","123095",NA,"6",1,2.5,1,3,7.5,630,7.5,NA
"641",NA,"Archidendron tonkinense","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",237728430,2023-07-19,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",4,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"24","50544",NA,"6",1,2.5,1,3,7.5,630,7.5,NA
"642",NA,"Camellia gracilipes","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","THEACEAE",1980323,2015-03-04,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",3,"Decreasing","Unknown","Yes",NA,NA,NA,NA,NA,NA,"322-10937",NA,"1-5",1,3.33333333333333,2,1,6.66666666666667,642,6.66666666666667,NA
"643",NA,"Sarasaeschna niisatoi","ARTHROPODA","INSECTA","ODONATA","AESHNIDAE",5644630,2011-01-17,"VU","3.1","D2","D2","Extant","Native",3,"Unknown",NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,1,3.33333333333333,0.5,4,6.66666666666667,642,13.3333333333333,NA
"644","Guangxi Warty Newt","Paramesotriton guangxiensis","CHORDATA","AMPHIBIA","CAUDATA","SALAMANDRIDAE",63873441,2021-01-17,"VU","3.1","B1ab(iii,v)","B1ab(iii,v)","Extant","Native",3,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"12329",NA,"4-10",1,3.33333333333333,2,1,6.66666666666667,642,6.66666666666667,NA
"645","Green-back Treefrog","Zhangixalus dorsoviridis","CHORDATA","AMPHIBIA","ANURA","RHACOPHORIDAE",112692922,2020-08-27,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",3,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"16599",NA,"4-10",1,3.33333333333333,2,1,6.66666666666667,642,6.66666666666667,NA
"646","Black-faced Spoonbill","Platalea minor","CHORDATA","AVES","PELECANIFORMES","THRESKIORNITHIDAE",154689773,2025-06-18,"VU","3.1","C2a(ii)","C2a(ii)","Extant","Native",12,"Stable","Yes","Yes","Unknown","Unknown","Unknown","Unknown","No",NA,"460000","3000-5100",NA,1,0.833333333333333,2,4,6.66666666666667,642,3.33333333333333,NA
"647",NA,"Caryodaphnopsis baviensis","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",172912987,2020-05-06,"VU","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"28-2000","18151",NA,"6",1,3.33333333333333,1,2,6.66666666666667,642,6.66666666666667,NA
"648",NA,"Lindera gracilipes","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",172913118,2020-10-15,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"36-2000","51826",NA,"7",1,3.33333333333333,1,2,6.66666666666667,642,6.66666666666667,NA
"649",NA,"Phoebe macrocarpa","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",175746140,2020-05-31,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"24-2000","167609",NA,"6",1,3.33333333333333,1,2,6.66666666666667,642,6.66666666666667,NA
"650","Zhou Pi You Dan","Alseodaphnopsis rugosa","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",187410386,2023-11-06,"VU","3.1","B1ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)","Extant","Native",3,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,NA,"16693",NA,"3-5",1,3.33333333333333,2,1,6.66666666666667,642,6.66666666666667,NA
"651",NA,"Phoebe kerrii","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",190528332,2020-11-30,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"32-2000","263444",NA,"8",1,3.33333333333333,1,2,6.66666666666667,642,6.66666666666667,NA
"652","Ko Khai Laen","Lithocarpus scortechinii","TRACHEOPHYTA","MAGNOLIOPSIDA","FAGALES","FAGACEAE",225151475,2020-12-14,"VU","3.1","B2ab(i,ii,iii,iv,v)","B2ab(i,ii,iii,iv,v)","Extant","Native",3,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes",NA,"20-2000","299114",NA,"5-10,6-10",1,3.33333333333333,2,1,6.66666666666667,642,6.66666666666667,NA
"653","Grey-sided Thrush","Turdus feae","CHORDATA","AVES","PASSERIFORMES","TURDIDAE",268094327,2024-09-02,"VU","3.1","C2a(ii)","C2a(ii)","Extant","Native",6,"Decreasing","Yes","Yes","Unknown","Unknown","Unknown","Unknown","No",NA,"322000","2500-9999",NA,1,1.66666666666667,2,2,6.66666666666667,642,3.33333333333333,NA
"654","Chang Bing Yin Ye Shu","Heritiera angustata","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",2723934,2021-06-23,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",5,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"24","348905",NA,"6",1,2,1,3,6,654,6,NA
"655","Mědang Ayer","Beilschmiedia penangiana","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",138506492,2018-12-10,"VU","3.1","B2ab(i,ii,iii)","B2ab(i,ii,iii)","Extant","Native",5,"Unknown",NA,"Yes",NA,"Yes","Yes",NA,NA,"40","580916",NA,"7",1,2,1,3,6,654,6,NA
"656",NA,"Cinnamomum ilicioides","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",145416071,2020-06-29,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",5,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"32-500","430100",NA,"7",1,2,1,3,6,654,6,NA
"657",NA,"Alseodaphnopsis petiolaris","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",172581635,2023-01-01,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",5,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"28","584882",NA,"7",1,2,1,3,6,654,6,NA
"658",NA,"Premna chevalieri","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","LAMIACEAE",177944102,2020-08-05,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",5,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"24","476285",NA,"6",1,2,1,3,6,654,6,NA
"659",NA,"Casearia tardieuae","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","SALICACEAE",237728989,2023-08-03,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",5,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"32","449870",NA,"6",1,2,1,3,6,654,6,NA
"660",NA,"Elaeocarpus auricomus","TRACHEOPHYTA","MAGNOLIOPSIDA","OXALIDALES","ELAEOCARPACEAE",245618726,2023-09-27,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",5,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"32","209565",NA,"7",1,2,1,3,6,654,6,NA
"661","Beautiful Nuthatch","Sitta formosa","CHORDATA","AVES","PASSERIFORMES","SITTIDAE",177623642,2020-06-18,"VU","3.1","C2a(i)","C2a(i)","Extant","Native",7,"Decreasing","Yes","Yes","Yes","Yes","Yes","Yes","No",NA,"1220000","2500-9999","11-100",1,1.42857142857143,2,2,5.71428571428571,661,2.85714285714286,NA
"662","Tsong's Tree","Magnolia odora","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","MAGNOLIACEAE",2857994,2014-09-10,"VU","3.1","C1","C1","Extant","Native",11,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"99604",NA,"9999",NA,1,0.909090909090909,3,2,5.45454545454545,662,2.72727272727273,NA
"663",NA,"Quercus austrocochinchinensis","TRACHEOPHYTA","MAGNOLIOPSIDA","FAGALES","FAGACEAE",1984601,2018-08-13,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",6,"Unknown",NA,"Yes",NA,NA,NA,NA,"No","16","414317",NA,"7",1,1.66666666666667,1,3,5,663,5,NA
"664","Villose Paphiopedilum","Paphiopedilum villosum","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",2723582,2014-10-27,"VU","3.1","B2ab(ii,iii,v)","B2ab(ii,iii,v)","Extant","Native",12,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"56","1627012",NA,"8",1,0.833333333333333,2,3,5,663,2.5,NA
"665","Diantong","Craigia yunnanensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",2815412,2021-07-19,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",6,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"36","449529",NA,"9",1,1.66666666666667,1,3,5,663,5,NA
"666",NA,"Brownlowia tabularis","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",202740906,2021-08-21,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"24-2000","178136",NA,"6-10",1,5,1,1,5,663,5,NA
"667",NA,"Madhuca butyrospermoides","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","SAPOTACEAE",226545249,2023-03-13,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"20-1000,24-1000","68706",NA,"5-10,6",1,5,1,1,5,663,5,NA
"668",NA,"Tarenna citrina","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",226545380,2023-03-23,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"20-1000","95146",NA,"5-10,6-10",1,5,1,1,5,663,5,NA
"669",NA,"Mussaenda thorelii","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",226545529,2023-03-22,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"20-500,24-500","40767",NA,"5-10,6-10",1,5,1,1,5,663,5,NA
"670","Wood Snipe","Gallinago nemoricola","CHORDATA","AVES","CHARADRIIFORMES","SCOLOPACIDAE",270173213,2025-04-09,"VU","3.1","C2a(ii)","C2a(ii)","Extant","Native",9,"Decreasing","Yes","Yes","Unknown","Unknown","Yes","Unknown","No",NA,"117700","2500-9999",NA,1,1.11111111111111,2,2,4.44444444444444,670,2.22222222222222,NA
"671","Red Mahseer","Tor sinensis","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","CYPRINIDAE",126322879,2018-04-20,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",5,"Unknown","Unknown","Yes","Unknown","Unknown","Unknown",NA,"No","1395","161585",NA,"9",1,2,1,2,4,671,4,NA
"672","Pale-capped Pigeon","Columba punicea","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE",180939007,2020-08-04,"VU","3.1","C2a(i)","C2a(i)","Extant","Native",10,"Decreasing","Yes","Unknown","Unknown","Unknown","Unknown","Unknown","No",NA,"1530000","2500-9999","11-100",1,1,2,2,4,671,2,NA
"673",NA,"Canarium euphyllum","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","BURSERACEAE",61987625,2022-12-04,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",8,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"28","1989548",NA,"7",1,1.25,1,3,3.75,673,3.75,NA
"674",NA,"Meyna pubescens","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",218992481,2022-08-24,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",8,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"32","759503",NA,"8",1,1.25,1,3,3.75,673,3.75,NA
"675","Mue Chaek","Heptapleurum schizophyllum","TRACHEOPHYTA","MAGNOLIOPSIDA","APIALES","ARALIACEAE",1973465,2024-04-25,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"24-2000","95337",NA,"6-10",1,3.33333333333333,1,1,3.33333333333333,675,3.33333333333333,NA
"676","Yunnan Yushan","Keteleeria evelyniana","TRACHEOPHYTA","PINOPSIDA","PINALES","PINACEAE",2971138,2010-12-13,"VU","3.1","A2cd; B2ab(iii)","A2cd; B2ab(iii)","Extant","Native",6,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"500","613227",NA,NA,1,1.66666666666667,2,1,3.33333333333333,675,3.33333333333333,NA
"677",NA,"Cephalomappa sinensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","EUPHORBIACEAE",9695931,1998-01-01,"VU","2.3","B1+2c","B1ab(iii)","Extant","Native",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,1,1,3.33333333333333,675,3.33333333333333,NA
"678",NA,"Gmelina hainanensis","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","LAMIACEAE",9703390,1998-01-01,"VU","2.3","B1+2c","B1ab(iii)","Extant","Native",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,1,1,3.33333333333333,675,3.33333333333333,NA
"679",NA,"Heptapleurum chapanum","TRACHEOPHYTA","MAGNOLIOPSIDA","APIALES","ARALIACEAE",9733827,1998-01-01,"VU","2.3","B1+2c","B1ab(iii)","Extant","Native",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,1,1,3.33333333333333,675,3.33333333333333,NA
"680",NA,"Elaeocarpus apiculatus","TRACHEOPHYTA","MAGNOLIOPSIDA","OXALIDALES","ELAEOCARPACEAE",9993230,1998-01-01,"VU","2.3","B1+2a","B1ab(i)","Extant","Native",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,1,1,3.33333333333333,675,3.33333333333333,NA
"681",NA,"Siliquamomum tonkinense","TRACHEOPHYTA","LILIOPSIDA","ZINGIBERALES","ZINGIBERACEAE",132691577,2018-08-01,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"15359",NA,"6-9",1,3.33333333333333,1,1,3.33333333333333,675,3.33333333333333,NA
"682",NA,"Discospermum quocensis","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",218992661,2022-08-25,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"24-2000","524124",NA,"5-10,6-10",1,3.33333333333333,1,1,3.33333333333333,675,3.33333333333333,NA
"683","Yellow Sandalwood","Dysoxylum loureiroi","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","MELIACEAE",226545279,2023-01-19,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"16-500,24-500","21090",NA,"4-10,6",1,3.33333333333333,1,1,3.33333333333333,675,3.33333333333333,NA
"684","Asian Golden Cat","Catopuma temminckii","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE",245236583,2023-08-17,"VU","3.1","A2cd","A2cd","Possibly Extinct","Native",12,"Decreasing","Yes","Yes","Yes","Unknown","Yes","Yes",NA,"518924","5697094","1000-12000, 7000",NA,1,0.833333333333333,2,2,3.33333333333333,675,1.66666666666667,NA
"685",NA,"Omobranchus smithi","CHORDATA","ACTINOPTERYGII","PERCIFORMES","BLENNIIDAE",48353451,2009-03-28,"VU","3.1","D2","D2","Extant","Native",7,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",1,1.42857142857143,0.5,4,2.85714285714286,685,5.71428571428571,NA
"686","Lacroix Kukri Snake","Oligodon lacroixi","CHORDATA","REPTILIA","SQUAMATA","COLUBRIDAE",1484510,2011-08-30,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",4,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.5,1,1,2.5,686,2.5,NA
"687",NA,"Camellia gaudichaudii","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","THEACEAE",62053000,2017-09-01,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",4,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"500-2000",NA,NA,"5-10",1,2.5,1,1,2.5,686,2.5,NA
"688",NA,"Cornus oligophlebia","TRACHEOPHYTA","MAGNOLIOPSIDA","CORNALES","CORNACEAE",130049393,2023-06-24,"VU","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",4,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"16-2000","7971",NA,"4-10,6",1,2.5,1,1,2.5,686,2.5,NA
"689",NA,"Callicarpa yunnanensis","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","LAMIACEAE",159054372,2020-11-23,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",4,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"16659",NA,"3-10",1,2.5,1,1,2.5,686,2.5,NA
"690",NA,"Phoebe angustifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",175746105,2020-05-28,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",8,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"32-2000","582391",NA,"8",1,1.25,1,2,2.5,686,2.5,NA
"691","Ocean Turf Grass","Halophila beccarii","TRACHEOPHYTA","LILIOPSIDA","ALISMATALES","HYDROCHARITACEAE",6995080,2007-03-17,"VU","3.1","B2ab(iii)c(ii,iii)","B2ab(iii)c(ii,iii)","Extant","Native",10,"Decreasing",NA,NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,1,1,2,1,2,691,2,NA
"692",NA,"Rhoiptelea chiliantha","TRACHEOPHYTA","MAGNOLIOPSIDA","FAGALES","JUGLANDACEAE",9701413,1998-01-01,"VU","2.3","B1+2c","B1ab(iii)","Extant","Native",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,691,2,NA
"693","Chinese Egret","Egretta eulophotes","CHORDATA","AVES","PELECANIFORMES","ARDEIDAE",154698211,2025-06-03,"VU","3.1","C2a(ii)","C2a(ii)","Extant","Native",21,"Decreasing","Yes","Yes","Unknown","Unknown","Unknown","Unknown","No",NA,"444000","4000-6000",NA,1,0.476190476190476,2,2,1.9047619047619,693,0.952380952380952,NA
"694","Fujian Cypress","Chamaecyparis hodginsii","TRACHEOPHYTA","PINOPSIDA","PINALES","CUPRESSACEAE",2815809,2010-12-14,"VU","3.1","A2acd; B2ab(ii,iii,iv,v)","A2acd; B2ab(ii,iii,iv,v)","Extant","Native",13,"Unknown","Yes","Yes",NA,NA,NA,NA,NA,"1666","2380651",NA,NA,1,0.769230769230769,2,1,1.53846153846154,694,1.53846153846154,NA
"695","Greater Spotted Eagle","Clanga clanga","CHORDATA","AVES","ACCIPITRIFORMES","ACCIPITRIDAE",203868747,2021-07-01,"VU","3.1","A2cde","A2cde","Extant","Native",100,"Decreasing","Unknown","Yes","Unknown","Unknown","Unknown","Unknown","No",NA,"15300000","3900-10000",NA,1,0.1,2,2,0.4,695,0.2,NA
"696",NA,"Aglaia pleuropteris","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","MELIACEAE",10009806,1998-01-01,"CR","2.3","D","D","Extant","Native",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,0,10,0,NA,400,1
