"CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","focalCountryPresence","focalCountryOrigin","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
NA,"Guapira sancarlosiana","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","NYCTAGINACEAE",206226810,2022-01-27,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Decreasing","Unknown","Yes","Unknown","Unknown","Unknown","Unknown","No","36","83665",NA,"9",1,3.33333333333333,2,3,20,1439,10,NA
NA,"Parachimarrhis breviloba","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",210251302,2020-11-18,"VU","3.1","B2ab(i,ii,iii)","B2ab(i,ii,iii)","Extant","Native",3,"Decreasing","Unknown","Yes","No","Yes","Yes",NA,NA,"60","929501",NA,"8",1,3.33333333333333,2,3,20,1439,10,NA
"Banded Ground-cuckoo","Neomorphus radiolosus","CHORDATA","AVES","CUCULIFORMES","CUCULIDAE",210947154,2024-06-24,"VU","3.1","C2a(i)","C2a(i)","Extant","Native",2,"Decreasing","Yes","Yes","Unknown","Unknown","Yes","Unknown","No",NA,"138000","2500-12000",NA,1,5,2,2,20,1439,10,NA
"Brown-banded Antpitta","Grallaria milleri","CHORDATA","AVES","PASSERIFORMES","GRALLARIIDAE",216695548,2022-04-28,"VU","3.1","B1ab(ii,iii)","B1ab(ii,iii)","Extant","Native",1,"Decreasing","Unknown","Yes","Unknown","Unknown","Yes","Unknown","No","14000","18200","10000-19999","6-10",1,10,2,1,20,1439,20,NA
"Santa Marta Antpitta","Grallaria bangsi","CHORDATA","AVES","PASSERIFORMES","GRALLARIIDAE",216789900,2022-05-03,"VU","3.1","B1ab(ii,iii,iv)","B1ab(ii,iii,iv)","Extant","Native",1,"Decreasing","Unknown","Yes","Yes","Unknown","Yes","Unknown","No","3000","5650","19000","6-10",1,10,2,1,20,1439,20,NA
"Long-wattled Umbrellabird","Cephalopterus penduliger","CHORDATA","AVES","PASSERIFORMES","COTINGIDAE",222825005,2022-10-20,"VU","3.1","C2a(i)","C2a(i)","Extant","Native",2,"Decreasing","Yes","Yes","Unknown","Unknown","Yes","Unknown","No","38000","127000","7500-15000",NA,1,5,2,2,20,1439,10,NA
NA,"Miconia imitans","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",228549468,2024-06-20,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"36","39683",NA,"8",1,3.33333333333333,2,3,20,1439,10,NA
NA,"Agarista duckei","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","ERICACEAE",236564390,2022-07-20,"VU","3.1","B2ab(ii,iii)","B2ab(ii,iii)","Extant","Native",3,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,"52","1614092",NA,"6-10",1,3.33333333333333,2,3,20,1439,10,NA
NA,"Carpotroche integrifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","ACHARIACEAE",236569144,2022-08-16,"VU","3.1","B2ab(i,ii,iii)","B2ab(i,ii,iii)","Extant","Native",3,"Decreasing",NA,"Yes","Unknown","Yes","Yes",NA,NA,"44","1108138",NA,"9",1,3.33333333333333,2,3,20,1439,10,NA
"Cloud-forest Pygmy-owl","Glaucidium nubicola","CHORDATA","AVES","STRIGIFORMES","STRIGIDAE",277306633,2025-03-25,"VU","3.1","C2a(ii)","C2a(ii)","Extant","Native",2,"Decreasing","Yes","Yes","Unknown","Unknown","Unknown","Unknown","No",NA,"86500","1900-22500,2500-9999",NA,1,5,2,2,20,1439,10,NA
"Andean Bear","Tremarctos ornatus","CHORDATA","MAMMALIA","CARNIVORA","URSIDAE",123792952,2016-02-02,"VU","3.1","A3c+4c","A3c+4c","Extant","Native",5,"Decreasing","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"2500-10000",NA,1,2,4,2,16,1534,8,NA
NA,"Bottiella cucutensis","ARTHROPODA","MALACOSTRACA","DECAPODA","TRICHODACTYLIDAE",3997836,2008-01-01,"VU","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Unknown",NA,NA,NA,NA,NA,NA,NA,"840","8,400",NA,"6",1,5,1,3,15,1535,15,NA
NA,"Bottiella medemi","ARTHROPODA","MALACOSTRACA","DECAPODA","TRICHODACTYLIDAE",4056474,2008-01-01,"VU","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Unknown",NA,NA,NA,NA,NA,NA,NA,"1,250","12,500",NA,"6",1,5,1,3,15,1535,15,NA
NA,"Mora oleifera","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",7629292,2008-03-07,"VU","3.1","C1","C1","Extant","Native",4,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000",NA,1,2.5,3,2,15,1535,7.5,NA
NA,"Telebasis garrisoni","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE",49255469,2017-10-24,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"28","188995",NA,"7",1,5,1,3,15,1535,15,NA
NA,"Phyllogomphoides semicircularis","ARTHROPODA","INSECTA","ODONATA","GOMPHIDAE",49255661,2019-03-22,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,"Unknown",NA,NA,"28","108600",NA,"7",1,5,1,3,15,1535,15,NA
NA,"Oligoclada heliophila","ARTHROPODA","INSECTA","ODONATA","LIBELLULIDAE",49256049,2018-03-13,"VU","3.1","B2ab(ii,iii,iv)","B2ab(ii,iii,iv)","Extant","Native",4,"Unknown",NA,"Yes","Yes",NA,"Yes",NA,NA,"36","561097",NA,"9",1,2.5,2,3,15,1535,7.5,NA
"Berrylike Nectandra","Nectandra baccans","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",117411141,2019-02-13,"VU","3.1","B2ab(i,ii,iii)","B2ab(i,ii,iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,"Yes","Yes",NA,NA,"44","191964",NA,"7",1,5,1,3,15,1535,15,NA
"Frailejón Arrepollado","Espeletia brassicoidea","TRACHEOPHYTA","MAGNOLIOPSIDA","ASTERALES","ASTERACEAE",119362720,2019-03-19,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"2058",NA,"10",1,5,1,3,15,1535,15,NA
"Comino","Aniba perutilis","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",119362986,2019-01-23,"VU","3.1","A2cd","A2cd","Extant","Native",4,"Decreasing",NA,NA,NA,"Yes","Yes",NA,NA,"56","748794",NA,NA,1,2.5,2,3,15,1535,7.5,NA
"Mountain Cocoa","Theobroma gileri","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",120558077,2018-07-17,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"60",NA,NA,"6-9",1,5,1,3,15,1535,15,NA
"Tabaquillo de Tamá","Libanothamnus tamanus","TRACHEOPHYTA","MAGNOLIOPSIDA","ASTERALES","ASTERACEAE",134650665,2019-03-24,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"799",NA,"6-8",1,5,1,3,15,1535,15,NA
NA,"Xylopia plowmanii","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","ANNONACEAE",140935307,2018-12-17,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"48","254978",NA,"10",1,5,1,3,15,1535,15,NA
NA,"Nectandra egensis","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",143953221,2019-02-11,"VU","3.1","B2ab(i,ii,iii)","B2ab(i,ii,iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,"Yes","Yes",NA,NA,"36","214837",NA,"7",1,5,1,3,15,1535,15,NA
NA,"Henriettea boliviensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",146871394,2023-09-25,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"24","208729",NA,"6",1,5,1,3,15,1535,15,NA
NA,"Mosannona maculata","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","ANNONACEAE",147143298,2018-11-30,"VU","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"24","5240",NA,"6",1,5,1,3,15,1535,15,NA
NA,"Anaxagorea macrantha","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","ANNONACEAE",147660040,2018-11-26,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"28","220781",NA,"6",1,5,1,3,15,1535,15,NA
NA,"Anaxagorea floribunda","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","ANNONACEAE",147661791,2018-11-26,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"60","114534",NA,"7",1,5,1,3,15,1535,15,NA
NA,"Orthion guatemalense","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","VIOLACEAE",151998978,2021-05-05,"EN","3.1","B2ab(i,ii,iii)","B2ab(i,ii,iii)","Extant","Native",4,"Unknown",NA,"Yes","Unknown","Yes","Yes",NA,NA,"32","325877.22",NA,"7",2,2.5,1,3,15,1535,15,NA
NA,"Duguetia gentryi","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","ANNONACEAE",152346356,2018-11-28,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"40","27004",NA,"8",1,5,1,3,15,1535,15,NA
NA,"Beilschmiedia tilaranensis","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",162585618,2020-02-28,"EN","3.1","B2ab(i,ii,iii)","B2ab(i,ii,iii)","Extant","Native",4,"Unknown",NA,"Yes","Unknown","Yes","Yes",NA,NA,"44","251388.15",NA,"7",2,2.5,1,3,15,1535,15,NA
"Poró","Erythrina cochleata","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",162588725,2020-10-17,"VU","3.1","B2ab(i,ii,iii)","B2ab(i,ii,iii)","Extant","Native",2,"Unknown",NA,"Yes","Unknown","Yes","Yes",NA,"No","48","25707.710",NA,"6-10",1,5,1,3,15,1535,15,NA
NA,"Sloanea garcia-cossioi","TRACHEOPHYTA","MAGNOLIOPSIDA","OXALIDALES","ELAEOCARPACEAE",162588827,2020-09-08,"VU","3.1","B1ab(i,ii)+2ab(i,ii)","B1ab(i,ii)+2ab(i,ii)","Extant","Native",2,"Unknown",NA,NA,NA,"Yes","Yes",NA,"No","56","12989",NA,"6-8",1,5,1,3,15,1535,15,NA
NA,"Rauvolfia pachyphylla","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","APOCYNACEAE",171746635,2020-08-23,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",4,"Decreasing",NA,"Yes","Unknown","Unknown","Unknown",NA,NA,"28","704952",NA,"7-10",1,2.5,2,3,15,1535,7.5,NA
NA,"Parodon orinocensis","CHORDATA","ACTINOPTERYGII","CHARACIFORMES","PARODONTIDAE",176025722,2020-10-30,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,"No","48-840","148478-173822",NA,"7-10",1,5,1,3,15,1535,15,NA
"Oscar's Killifish","Renova oscari","CHORDATA","ACTINOPTERYGII","CYPRINODONTIFORMES","RIVULIDAE",176034420,2020-11-17,"VU","3.1","D1","D1","Extant","Native",2,"Unknown",NA,NA,NA,NA,NA,NA,NA,"12-664","12-664,635","500-1000","1",1,5,0.5,6,15,1535,30,NA
NA,"Ocotea terciopelo","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",192559012,2020-12-28,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"24","68153",NA,"6-7",1,5,1,3,15,1535,15,NA
NA,"Ficus richteri","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","MORACEAE",202056343,2022-12-21,"EN","3.1","B2ab(i,ii,iii)","B2ab(i,ii,iii)","Extant","Native",4,"Unknown",NA,"Yes",NA,"Yes","Yes",NA,NA,"36","953887.28",NA,"8",2,2.5,1,3,15,1535,15,NA
NA,"Casearia lopeziana","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","SALICACEAE",206387899,2022-04-18,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown","Unknown","Yes","Unknown","Unknown","Unknown","Unknown","Unknown","24","26770",NA,"6-10",1,5,1,3,15,1535,15,NA
NA,"Linepithema tsachila","ARTHROPODA","INSECTA","HYMENOPTERA","FORMICIDAE",223961627,2023-01-22,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"84","114606",NA,"6-10",1,5,1,3,15,1535,15,NA
NA,"Connarus ecuadorensis","TRACHEOPHYTA","MAGNOLIOPSIDA","OXALIDALES","CONNARACEAE",228546152,2024-02-29,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"44","102793",NA,"10",1,5,1,3,15,1535,15,NA
NA,"Piper hylophilum","TRACHEOPHYTA","MAGNOLIOPSIDA","PIPERALES","PIPERACEAE",228551360,2024-03-09,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"32","32308",NA,"7",1,5,1,3,15,1535,15,NA
NA,"Marila cespedesiana","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","CALOPHYLLACEAE",228685607,2023-09-13,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"24","66876",NA,"6",1,5,1,3,15,1535,15,NA
"Quaruba","Vochysia densiflora","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","VOCHYSIACEAE",240866131,2023-06-23,"VU","3.1","B2ab(iii,v)","B2ab(iii,v)","Extant","Native",4,"Decreasing","Yes","Yes",NA,NA,NA,"No",NA,"28","798456",NA,"7",1,2.5,2,3,15,1535,7.5,NA
NA,"Meriania acostae","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",240871382,2023-06-23,"VU","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Stable",NA,"Yes",NA,NA,NA,"No",NA,"28","8728",NA,"6",1,5,1,3,15,1535,15,NA
NA,"Moquilea megalophylla","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","CHRYSOBALANACEAE",240871843,2023-06-23,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Stable",NA,"Yes",NA,NA,NA,"No",NA,"24","38899",NA,"6",1,5,1,3,15,1535,15,NA
NA,"Ocotea alnifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",181587526,2020-09-18,"VU","3.1","B2ab(i,ii,iii,iv)","B2ab(i,ii,iii,iv)","Extant","Native",3,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"28-2000","74446",NA,"7",1,3.33333333333333,2,2,13.3333333333333,1570,6.66666666666667,NA
NA,"Rhodostemonodaphne synandra","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",181587946,2020-08-16,"VU","3.1","B2ab(i,ii,iii,iv)","B2ab(i,ii,iii,iv)","Extant","Native",3,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"32-2000","392478",NA,"8",1,3.33333333333333,2,2,13.3333333333333,1570,6.66666666666667,NA
"Cocos Wrasse","Halichoeres discolor","CHORDATA","ACTINOPTERYGII","PERCIFORMES","LABRIDAE",8139248,2007-05-23,"VU","3.1","D2","D2","Extant","Native",2,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",1,5,0.5,5,12.5,1572,25,NA
NA,"Rhaebo andinophrynoides","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE",1966413,2016-08-05,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes","Unknown","Yes",NA,NA,"No",NA,"11845.86",NA,"1-10",1,5,2,1,10,1573,10,NA
NA,"Aiphanes lindeniana","TRACHEOPHYTA","LILIOPSIDA","ARECALES","ARECACEAE",10158352,1998-01-01,"VU","2.3","B1+2c","B1ab(iii)","Extant","Native",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,1,1,10,1573,10,NA
"Víbora Boca de Sapo","Bothrocophias campbelli","CHORDATA","REPTILIA","SQUAMATA","VIPERIDAE",15203988,2013-10-23,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"12627",NA,"7",1,5,1,2,10,1573,10,NA
"Silky Oldfield Mouse","Thomasomys bombycinus","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE",22366800,2016-07-11,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"19405.5",NA,"1-10",1,10,1,1,10,1573,10,NA
NA,"Clethra rugosa","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","CLETHRACEAE",42533678,2014-12-12,"VU","3.1","B2ab(iii,v)","B2ab(iii,v)","Extant","Native",2,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"68-600,600","143900",NA,"9-11",1,5,2,1,10,1573,10,NA
NA,"Meliosma bogotana","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","SABIACEAE",42533923,2014-12-12,"VU","3.1","A2c; B2ab(iii)","A2c; B2ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"80-2000,1100","244484",NA,NA,1,5,2,1,10,1573,10,NA
NA,"Buddleja pichinchensis","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","SCROPHULARIACEAE",42533958,2014-12-12,"VU","3.1","B2ab(iii,v)","B2ab(iii,v)","Extant","Native",2,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"120-2000,1000","26274",NA,NA,1,5,2,1,10,1573,10,NA
"Ayala's Anole","Anolis calimae","CHORDATA","REPTILIA","SQUAMATA","ANOLIDAE",44577300,2013-10-21,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"5234",NA,NA,1,10,1,1,10,1573,10,NA
"Northern Ground Snake","Atractus nicefori","CHORDATA","REPTILIA","SQUAMATA","DIPSADIDAE",44948684,2013-10-24,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"6320",NA,NA,1,10,1,1,10,1573,10,NA
NA,"Philogenia cristalina","ARTHROPODA","INSECTA","ODONATA","PHILOGENIIDAE",49256285,2014-10-08,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"19800",NA,"7-9",1,10,1,1,10,1573,10,NA
NA,"Teinopodagrion temporale","ARTHROPODA","INSECTA","ODONATA","MEGAPODAGRIONIDAE",49256393,2014-10-09,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"18900",NA,"5-8",1,10,1,1,10,1573,10,NA
NA,"Miocora lugubris","ARTHROPODA","INSECTA","ODONATA","POLYTHORIDAE",49256509,2014-10-09,"VU","3.1","B1ab(i,iii)","B1ab(i,iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,"Yes",NA,NA,NA,NA,"13110",NA,"4-9",1,10,1,1,10,1573,10,NA
"Myers' Robber Frog","Pristimantis myersi","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",61412099,2021-04-07,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"7738",NA,"5-10",1,5,2,1,10,1573,10,NA
NA,"Astroblepus latidens","CHORDATA","ACTINOPTERYGII","SILURIFORMES","ASTROBLEPIDAE",61473803,2014-10-07,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,"No",NA,"17000",NA,"6-9",1,10,1,1,10,1573,10,NA
"boquiancha","Genycharax tarpon","CHORDATA","ACTINOPTERYGII","CHARACIFORMES","CHARACIDAE",61473823,2014-10-10,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"13300",NA,"6-9",1,10,1,1,10,1573,10,NA
"micudo","Pimelodella macrocephala","CHORDATA","ACTINOPTERYGII","SILURIFORMES","HEPTAPTERIDAE",61474078,2014-10-10,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"10600",NA,"7-10",1,10,1,1,10,1573,10,NA
"pintona","Bryconamericus tolimae","CHORDATA","ACTINOPTERYGII","CHARACIFORMES","CHARACIDAE",64890235,2014-10-08,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"16125",NA,"6-9",1,10,1,1,10,1573,10,NA
NA,"Farlowella colombiensis","CHORDATA","ACTINOPTERYGII","SILURIFORMES","LORICARIIDAE",64890580,2020-10-17,"VU","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown","Unknown","Yes",NA,NA,NA,NA,"No","80-12092,1212","19988-37308,19988",NA,"4-6",1,10,1,1,10,1573,10,NA
"chillona","Trichomycterus transandianus","CHORDATA","ACTINOPTERYGII","SILURIFORMES","TRICHOMYCTERIDAE",64890655,2014-10-09,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"9950",NA,"3-6",1,10,1,1,10,1573,10,NA
NA,"Pseudochalceus longianalis","CHORDATA","ACTINOPTERYGII","CHARACIFORMES","CHARACIDAE",66454768,2014-10-08,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"5300",NA,"7-10",1,5,2,1,10,1573,10,NA
"Andean Poison Frog","Andinobates opisthomelas","CHORDATA","AMPHIBIA","ANURA","DENDROBATIDAE",77318232,2016-12-08,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Stable",NA,"Yes",NA,NA,NA,NA,NA,NA,"9564.82",NA,"3-5",1,10,1,1,10,1573,10,NA
"Bocage's Rocket Frog","Hyloxalus bocagei","CHORDATA","AMPHIBIA","ANURA","DENDROBATIDAE",78973881,2021-03-10,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,"No",NA,"16266",NA,"5-7",1,5,2,1,10,1573,10,NA
"Pampano de rio","Mylossoma acanthogaster","CHORDATA","ACTINOPTERYGII","CHARACIFORMES","SERRASALMIDAE",85281358,2021-01-15,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,"No","8780","19336",NA,"2-10",1,5,2,1,10,1573,10,NA
"Pinocchio Rainfrog","Pristimantis appendiculatus","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",85861883,2021-04-06,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"6824",NA,"7-10",1,5,2,1,10,1573,10,NA
"Dwarf Robber Frog","Pristimantis hectus","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",85862717,2018-10-04,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"13362.8",NA,"5-10",1,5,2,1,10,1573,10,NA
"Cutín de Chiriboga","Pristimantis eremitus","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",85864008,2016-08-03,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"5587.6",NA,"5-10",1,5,2,1,10,1573,10,NA
"Rana Gorda del Río Reventador","Niceforonia dolops","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",85865812,2016-08-03,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"12387.3",NA,"5-7",1,5,2,1,10,1573,10,NA
NA,"Pristimantis lemur","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",85869548,2016-08-03,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"6379.48","7758.79",NA,NA,1,10,1,1,10,1573,10,NA
"Rana Duende Juancho","Pristimantis juanchoi","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",85870590,2016-08-03,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Stable",NA,"Yes",NA,NA,NA,NA,NA,NA,"6880.27",NA,"3-5",1,10,1,1,10,1573,10,NA
NA,"Nymphargus rosada","CHORDATA","AMPHIBIA","ANURA","CENTROLENIDAE",85874302,2016-08-02,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Stable",NA,"Yes",NA,NA,NA,NA,NA,NA,"12316.75",NA,"6-7",1,10,1,1,10,1573,10,NA
"Warty Glassfrog","Centrolene heloderma","CHORDATA","AMPHIBIA","ANURA","CENTROLENIDAE",85878225,2016-08-02,"VU","3.1","B1ab(iii,v)","B1ab(iii,v)","Possibly Extinct","Native",2,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"19495.1",NA,"5-6",1,5,2,1,10,1573,10,NA
"Cannatella's Plump Toad","Osornophryne talipes","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE",85880997,2016-08-05,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,"No",NA,"6405.77",NA,"10",1,5,1,2,10,1573,10,NA
