"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","focalCountryPresence","focalCountryOrigin","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"148",NA,"Phaleria ixoroides","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","THYMELAEACEAE",241275448,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8-500","100-5000",NA,"2",2,10,1,5,100,128,100,NA
"149",NA,"Phyllanthus smithianus","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","PHYLLANTHACEAE",241275478,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8-500","100-5000",NA,"2",2,10,1,5,100,128,100,NA
"150",NA,"Phyllanthus wilkesianus","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","PHYLLANTHACEAE",241275488,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8-500","100-5000",NA,"2",2,10,1,5,100,128,100,NA
"151",NA,"Psychotria magnifica","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",241275768,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8-500","100-5000",NA,"2",2,10,1,5,100,128,100,NA
"152",NA,"Psychotria tomaniviensis","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",241275938,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8-500","100-5000",NA,"2",2,10,1,5,100,128,100,NA
"153",NA,"Zanthoxylum gillespieanum","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","RUTACEAE",241276191,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8-500","100-5000",NA,"2",2,10,1,5,100,128,100,NA
"154",NA,"Elaeocarpus xanthodactylus","TRACHEOPHYTA","MAGNOLIOPSIDA","OXALIDALES","ELAEOCARPACEAE",241276411,2023-09-04,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8-500",NA,NA,"2",2,10,1,5,100,128,100,NA
"155",NA,"Psychotria levuensis","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",241276610,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8-500","100-5000",NA,"2",2,10,1,5,100,128,100,NA
"156",NA,"Discocalyx crinita","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","PRIMULACEAE",241276756,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8-500","100-5000",NA,"2",2,10,1,5,100,128,100,NA
"157",NA,"Dysoxylum aliquantulum","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","MELIACEAE",241276765,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8-500","100-5000",NA,"2",2,10,1,5,100,128,100,NA
"158",NA,"Sinployea lauenis","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","CHAROPIDAE",2391657,2011-08-23,"VU","3.1","B1ab(ii,iii)+2ab(ii,iii)","B1ab(ii,iii)+2ab(ii,iii)","Extant","Native",1,"Unknown",NA,"Yes","No","No","Yes",NA,NA,"29.7","36.75",NA,"6",1,10,1,9,90,158,90,NA
"159","Kariva","Turrillia vitiensis","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",113310195,2019-09-19,"VU","3.1","C1","C1","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,"Yes",NA,"84","22122","9999",NA,1,10,3,3,90,158,30,NA
"160",NA,"Omphalotropis rosea","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","ASSIMINEIDAE",176822096,2011-07-20,"VU","3.1","B1ab(ii,iii)+2ab(ii,iii)","B1ab(ii,iii)+2ab(ii,iii)","Extant","Native",1,"Unknown",NA,"Yes","No","No","Yes",NA,NA,"40","74",NA,"10",1,10,1,9,90,158,90,NA
"161","Sisitika","Diospyros phlebodes","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","EBENACEAE",1398994,2019-02-07,"VU","3.1","C2a(i)","C2a(i)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"80","73305","2500-4999","20",1,10,2,4,80,161,40,NA
"162",NA,"Fijiopoma liberata","MOLLUSCA","GASTROPODA","ARCHITAENIOGLOSSA","NEOCYCLOTIDAE",2384279,2011-07-12,"EN","3.1","B1ab(ii,iii)+2ab(ii,iii)","B1ab(ii,iii)+2ab(ii,iii)","Extant","Native",1,"Unknown",NA,"Yes","No","No","Yes",NA,NA,"25-500","2213",NA,"5",2,10,1,4,80,161,80,NA
"163","Fiji Smooth Partula Tree Snail","Partula lanceolata","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","PARTULIDAE",2388572,2017-01-06,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes","Unknown","Unknown","Unknown",NA,"Unknown","52","918",NA,"3",2,10,1,4,80,161,80,NA
"164","Flax Shell","Placostylus kantavuensis","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","ORTHALICIDAE",2389624,2011-08-29,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"308","308",NA,"3",2,10,1,4,80,161,80,NA
"165","Flax Snail","Placostylus malleatus","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","ORTHALICIDAE",2389817,2011-09-01,"VU","3.1","B1ab(ii,iii)","B1ab(ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,"6079","6079",NA,"5",1,10,2,4,80,161,40,NA
"166","Flax Snail","Placostylus ochrostoma","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","ORTHALICIDAE",2390324,2011-08-28,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"2800","2800",NA,"5",2,10,1,4,80,161,80,NA
"167","Flax Snail","Placostylus seemanni","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","ORTHALICIDAE",2390488,2011-08-25,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,"Unknown","308","408",NA,"3",2,10,1,4,80,161,80,NA
"168",NA,"Samoana alabastrina","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","PARTULIDAE",2539046,2017-08-26,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,"Unknown","Unknown",NA,NA,"80","1690",NA,"3",2,10,1,4,80,161,80,NA
"169",NA,"Balaka macrocarpa","TRACHEOPHYTA","LILIOPSIDA","ARECALES","ARECACEAE",2868990,2017-05-03,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"301",NA,"3",2,10,1,4,80,161,80,NA
"170",NA,"Heterospathe longipes","TRACHEOPHYTA","LILIOPSIDA","ARECALES","ARECACEAE",2885772,2017-03-21,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"440",NA,"5",2,10,1,4,80,161,80,NA
"171",NA,"Weinmannia vitiensis","TRACHEOPHYTA","MAGNOLIOPSIDA","OXALIDALES","CUNONIACEAE",99514217,2023-09-04,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12-500",NA,NA,"3",2,10,1,4,80,161,80,NA
"172",NA,"Gardenia grievei","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",99514345,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"20-500","100-5000",NA,"5",2,10,1,4,80,161,80,NA
"173",NA,"Gardenia hillii","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",99514379,2023-09-04,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"20-500",NA,NA,"5",2,10,1,4,80,161,80,NA
"174","Ndrenga","Gardenia vitiensis","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",99514473,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12-500","100-5000",NA,"3",2,10,1,4,80,161,80,NA
"175",NA,"Astronidium macranthum","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",99516107,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"16-500","100-5000",NA,"4",2,10,1,4,80,161,80,NA
"176",NA,"Aglaia amplexicaulis","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","MELIACEAE",99517236,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12-500","100-5000",NA,"3",2,10,1,4,80,161,80,NA
"177",NA,"Medusanthera howardii","TRACHEOPHYTA","MAGNOLIOPSIDA","CARDIOPTERIDALES","STEMONURACEAE",122659197,2018-03-06,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"16","3929",NA,"3",2,10,1,4,80,161,80,NA
"178",NA,"Burckella hillii","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","SAPOTACEAE",129337443,2023-09-04,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"20-500",NA,NA,"5",2,10,1,4,80,161,80,NA
"179",NA,"Burckella parvifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","SAPOTACEAE",129337463,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"16-500","100-5000",NA,"4",2,10,1,4,80,161,80,NA
"180","Voivoi","Benstonea thurstonii","TRACHEOPHYTA","LILIOPSIDA","PANDANALES","PANDANACEAE",158499939,2023-09-04,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,"Unknown",NA,NA,NA,"16-500",NA,NA,"4",2,10,1,4,80,161,80,NA
"181",NA,"Cryptocarya constricta","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",159443862,2023-09-22,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"20-500","3000",NA,"5",2,10,1,4,80,161,80,NA
"182",NA,"Cryptocarya parinarioides","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",159444092,2023-09-21,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"16","100-5000",NA,"3",2,10,1,4,80,161,80,NA
"183",NA,"Endiandra trichotosa","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",162779550,2023-09-21,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"16",NA,NA,"4",2,10,1,4,80,161,80,NA
"184",NA,"Ba humbugi","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","CHAROPIDAE",176082245,2011-07-12,"EN","3.1","B1ab(ii,iii)+2ab(ii,iii)","B1ab(ii,iii)+2ab(ii,iii)","Extant","Native",1,"Unknown",NA,"Yes","No","No","Yes",NA,"No","12","1392",NA,"3",2,10,1,4,80,161,80,NA
"185",NA,"Gonatorhaphe intercostata","MOLLUSCA","GASTROPODA","ARCHITAENIOGLOSSA","NEOCYCLOTIDAE",176395297,2011-07-27,"EN","3.1","B1ab(ii,iii)+2ab(ii,iii)","B1ab(ii,iii)+2ab(ii,iii)","Extant","Native",1,"Unknown",NA,"Yes","No","No","Yes",NA,NA,"43","123",NA,"5",2,10,1,4,80,161,80,NA
"186",NA,"Omphalotropis subsoluta","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","ASSIMINEIDAE",176822837,2011-07-22,"EN","3.1","B1ab(ii,iii)+2ab(ii,iii)","B1ab(ii,iii)+2ab(ii,iii)","Extant","Native",1,"Unknown",NA,"Yes","No","No","Yes",NA,"Yes","12.7","113",NA,"4",2,10,1,4,80,161,80,NA
"187",NA,"Trochomorpha tavinniensis","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","ZONITIDAE",177259709,2011-08-03,"EN","3.1","B1ab(ii,iii)+2ab(ii,iii)","B1ab(ii,iii)+2ab(ii,iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,"No","Yes",NA,NA,"30","436",NA,"5",2,10,1,4,80,161,80,NA
"188","Natewa Silktail","Lamprolia klinesmithi","CHORDATA","AVES","PASSERIFORMES","LAMPROLIIDAE",226684147,2023-08-24,"VU","3.1","C2a(ii)","C2a(ii)","Extant","Native",1,"Decreasing","Yes","Yes","Unknown","Unknown","Unknown","Unknown","No","356","356","3000-5000",NA,1,10,2,4,80,161,40,NA
"189",NA,"Ixora greenwoodiana","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",241274808,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12-500","100-5000",NA,"3",2,10,1,4,80,161,80,NA
"190",NA,"Gillespiea speciosa","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",241275069,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12-500","100-5000",NA,"3",2,10,1,4,80,161,80,NA
"191",NA,"Glochidion brunnescens","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","PHYLLANTHACEAE",241275119,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"16-500","100-5000",NA,"4",2,10,1,4,80,161,80,NA
"192",NA,"Ixora bullata","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",241275199,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12-500","100-5000",NA,"3",2,10,1,4,80,161,80,NA
"193",NA,"Mastixiodendron pilosum","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",241275288,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12-500","100-5000",NA,"3",2,10,1,4,80,161,80,NA
"194",NA,"Melicope taveuniensis","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","RUTACEAE",241275348,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"20-500","100-5000",NA,"5",2,10,1,4,80,161,80,NA
"195",NA,"Melochia mollipila","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",241275368,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"20-500","100-5000",NA,"5",2,10,1,4,80,161,80,NA
"196",NA,"Phaleria angustifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","THYMELAEACEAE",241275438,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12-500","100-5000",NA,"3",2,10,1,4,80,161,80,NA
"197",NA,"Psychotria pachyantha","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",241275798,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12-500","100-5000",NA,"3",2,10,1,4,80,161,80,NA
"198",NA,"Psychotria pubiflora","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",241275868,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"20-500","100-5000",NA,"5",2,10,1,4,80,161,80,NA
"199",NA,"Tapeinosperma chloranthum","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","PRIMULACEAE",241276031,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"16-500","100-5000",NA,"4",2,10,1,4,80,161,80,NA
"200",NA,"Terminalia capitanea","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","COMBRETACEAE",241276101,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"20-500","100-5000",NA,"5",2,10,1,4,80,161,80,NA
"201",NA,"Terminalia crebrifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","COMBRETACEAE",241276111,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"20-500","100-5000",NA,"5",2,10,1,4,80,161,80,NA
"202",NA,"Aidia vitiensis","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",241276211,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"20-500","100-5000",NA,"5",2,10,1,4,80,161,80,NA
"203",NA,"Austrobuxus horneanus","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","PICRODENDRACEAE",241276281,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"20-500","100-5000",NA,"5",2,10,1,4,80,161,80,NA
"204",NA,"Berrya pacifica","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",241276291,2023-09-04,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12-500",NA,NA,"3",2,10,1,4,80,161,80,NA
"205",NA,"Cyrtandra harveyi","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","GESNERIACEAE",241276688,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"20-500","100-5000",NA,"5",2,10,1,4,80,161,80,NA
"206",NA,"Discocalyx amplifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","PRIMULACEAE",241276748,2023-09-04,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12-500",NA,NA,"3",2,10,1,4,80,161,80,NA
"207",NA,"Casearia stenophylla","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","SALICACEAE",241276799,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"16-500","100-5000",NA,"4",2,10,1,4,80,161,80,NA
"208",NA,"Casearia parhamii","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","SALICACEAE",241276824,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"16-500","100-5000",NA,"4",2,10,1,4,80,161,80,NA
"209",NA,"Casearia longifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","SALICACEAE",241276834,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12-500","100-5000",NA,"3",2,10,1,4,80,161,80,NA
"210","Tevoro Clam","Tridacna mbalavuana","MOLLUSCA","BIVALVIA","CARDIIDA","CARDIIDAE",119167307,2024-04-21,"EN","3.1","B2ab(ii,iv,v); C2a(i)","B2ab(ii,iv,v); C2a(i)","Extant","Native",3,"Decreasing","Yes","Yes","Unknown",NA,"Yes","Yes","Yes","76","382043","2100","3",2,3.33333333333333,2,5,66.6666666666667,210,33.3333333333333,NA
"211","Fiji Banded Iguana","Brachylophus bulabula","CHORDATA","REPTILIA","SQUAMATA","IGUANIDAE",1414101,2012-06-19,"EN","3.1","A2bce+4bce","A2bce+4bce","Extant","Native",2,"Decreasing","Yes","Yes","Yes","Yes","Yes","Yes","No","100-4000","4000-10000",NA,"6-10",2,5,6,1,60,211,60,NA
"212","Fiji Ridged Tree Snail","Partula lirata","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","PARTULIDAE",2388611,2017-09-04,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes","Unknown","Unknown","Unknown",NA,"No","200","12480-14000",NA,"11",2,10,1,3,60,211,60,NA
"213","Viti Barred Treeskink","Emoia trossula","CHORDATA","REPTILIA","SQUAMATA","SCINCIDAE",2467661,2011-09-12,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)","Extant","Native",2,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"4999",NA,"18",2,5,2,3,60,211,30,NA
"214",NA,"Nesobasis caerulecaudata","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE",83375010,2019-05-01,"VU","3.1","B1ab(iii,iv)+2ab(iii,iv)","B1ab(iii,iv)+2ab(iii,iv)","Extant","Native",1,"Decreasing",NA,"Yes","Yes",NA,NA,"Yes",NA,"40-100","683-1996",NA,"6-10",1,10,2,3,60,211,30,NA
"215",NA,"Nikoulabasis malcolmi","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE",83378945,2016-05-30,"VU","3.1","B1ab(iii,iv)+2ab(iii,iv)","B1ab(iii,iv)+2ab(iii,iv)","Extant","Native",1,"Unknown",NA,"Yes","Yes",NA,NA,"Yes",NA,"24-100","893-2000",NA,"6-10",1,10,2,3,60,211,30,NA
"216",NA,"Astronidium inflatum","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",99516043,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8-500","100-5000",NA,"2-5",2,10,1,3,60,211,60,NA
"217",NA,"Astronidium degeneri","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",99516075,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12-500","100-5000",NA,"3-5",2,10,1,3,60,211,60,NA
"218",NA,"Cyrtandra natewaensis","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","GESNERIACEAE",99517545,2023-09-04,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8-500",NA,NA,"2-5",2,10,1,3,60,211,60,NA
"219","Damanu Ni Yaqaqa","Buchanania vitiensis","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","ANACARDIACEAE",146682642,2019-02-07,"VU","3.1","C2a(i)","C2a(i)","Extant","Native",1,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes",NA,"60","48298","9999",NA,1,10,2,3,60,211,30,NA
"220","Fijian Free-tailed Bat","Mops bregullae","CHORDATA","MAMMALIA","CHIROPTERA","MOLOSSIDAE",209550994,2018-08-30,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"400-500",NA,"5000-7000",NA,2,5,2,3,60,211,30,NA
"221",NA,"Cyrtandra esothrix","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","GESNERIACEAE",241274596,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8-500","100-5000",NA,"2-5",2,10,1,3,60,211,60,NA
"222",NA,"Eurya greenwoodii","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","PENTAPHYLACACEAE",241275029,2023-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8-500","100-5000",NA,"2-5",2,10,1,3,60,211,60,NA
