"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","focalCountryPresence","focalCountryOrigin","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"645",NA,"Calophyllum persimile","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","CALOPHYLLACEAE",197048618,2021-02-25,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8-500","73-5000",NA,"2-5",2,10,1,3,60,583,60,NA
"646",NA,"Barringtonia lumina","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","LECYTHIDACEAE",202837044,2021-10-22,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"20-500","282729.531",NA,"4-5",2,10,1,3,60,583,60,NA
"647","Mussau Triller","Lalage conjuncta","CHORDATA","AVES","PASSERIFORMES","CAMPEPHAGIDAE",220281442,2023-08-04,"VU","3.1","B1ab(ii,iii)+2ab(ii,iii)","B1ab(ii,iii)+2ab(ii,iii)","Extant","Native",1,"Decreasing","Unknown","Yes","Unknown","Unknown","Yes","Unknown","No","412","412","U","6-15",1,10,2,3,60,583,30,NA
"648","Sanford's Sea-eagle","Haliaeetus sanfordi","CHORDATA","AVES","ACCIPITRIFORMES","ACCIPITRIDAE",221426607,2022-09-26,"VU","3.1","D1","D1","Extant","Native",2,"Decreasing","Unknown","Yes","Unknown","Unknown","Yes","Unknown","No",NA,"172000","400-999",NA,1,5,2,6,60,583,30,NA
"649","Solomons Nightjar","Eurostopodus nigripennis","CHORDATA","AVES","CAPRIMULGIFORMES","CAPRIMULGIDAE",226250634,2023-02-09,"VU","3.1","C2a(i); D1","C2a(i); D1","Extant","Native",2,"Decreasing","Yes","Unknown","Unknown","Unknown","Yes","Unknown","No",NA,"146000","800-2499",NA,1,5,2,6,60,583,30,NA
"650",NA,"Licuala sandsiana","TRACHEOPHYTA","LILIOPSIDA","ARECALES","ARECACEAE",236632803,2023-06-05,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"20","174",NA,"1-5",2,10,1,3,60,583,60,NA
"651","White-eyed Starling","Aplonis brunneicapillus","CHORDATA","AVES","PASSERIFORMES","STURNIDAE",118683219,2017-10-01,"VU","3.1","C2a(i)","C2a(i)","Extant","Native",2,"Decreasing","Yes","Yes","Unknown","Unknown","Unknown","Unknown","No",NA,"80700","1000-2499","11-100",1,5,2,5,50,651,25,NA
"652",NA,"Bulbophyllum decarhopalon","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",119262353,2017-12-20,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8-2000","8-21500",NA,"2",1,10,1,5,50,651,50,NA
"653",NA,"Variichthys lacustris","CHORDATA","ACTINOPTERYGII","PERCIFORMES","TERAPONTIDAE",123382351,2019-02-13,"VU","3.1","B2ab(iii,v)","B2ab(iii,v)","Extant","Native",2,"Unknown",NA,NA,"Unknown","Unknown","Unknown",NA,"Yes",NA,NA,NA,"2",1,5,2,5,50,651,25,NA
"654",NA,"Glochidion grossum","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","PHYLLANTHACEAE",143763979,2020-05-26,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"16","196",NA,"2",2,5,1,5,50,651,50,NA
"655",NA,"Macaranga villosula","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","EUPHORBIACEAE",143764474,2020-03-18,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"4002",NA,"2",2,5,1,5,50,651,50,NA
"656","West Irian River Sprat","Clupeoides venulosus","CHORDATA","ACTINOPTERYGII","CLUPEIFORMES","CLUPEIDAE",143838405,2017-03-02,"VU","3.1","B2ab(iii,iv)","B2ab(iii,iv)","Extant","Native",2,"Unknown",NA,NA,NA,NA,NA,NA,NA,"828","41140",NA,"2",1,5,2,5,50,651,25,NA
"657",NA,"Glossolepis ramuensis","CHORDATA","ACTINOPTERYGII","ATHERINIFORMES","MELANOTAENIIDAE",147681464,2019-12-05,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"5050",NA,"2",1,10,1,5,50,651,50,NA
"658","Honess’ Glassfish","Tetracentrum honessi","CHORDATA","ACTINOPTERYGII","NOT ASSIGNED","AMBASSIDAE",160962720,2019-12-02,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"7300",NA,"2",1,10,1,5,50,651,50,NA
"659",NA,"Arytera lineosquamulata","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","SAPINDACEAE",177878027,2022-12-13,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12",NA,NA,"2",2,5,1,5,50,651,50,NA
"660",NA,"Calophyllum collinum","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","CALOPHYLLACEAE",197048719,2021-02-23,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12-500","174.685",NA,"2",2,5,1,5,50,651,50,NA
"661",NA,"Elaeocarpus rubescens","TRACHEOPHYTA","MAGNOLIOPSIDA","OXALIDALES","ELAEOCARPACEAE",197049538,2021-04-06,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12-500","96.864-500",NA,"2",2,5,1,5,50,651,50,NA
"662",NA,"Burckella sorei","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","SAPOTACEAE",198308207,2021-06-01,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8-500","8-10000",NA,"2",2,5,1,5,50,651,50,NA
"663",NA,"Pichonia occidentalis","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","SAPOTACEAE",202838005,2021-09-13,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12-500","5923.237",NA,"2",2,5,1,5,50,651,50,NA
"664",NA,"Cophixalus nubicola","CHORDATA","AMPHIBIA","ANURA","MICROHYLIDAE",71676126,2019-08-02,"VU","3.1","D2","D2","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,"Yes",NA,"42",NA,NA,1,10,0.5,9,45,664,90,NA
"665",NA,"Dendrobium wulaiense","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",119263283,2018-07-16,"VU","3.1","D2","D2","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,"Yes","0.9","0.9-1000",NA,NA,1,10,0.5,9,45,664,90,NA
"666",NA,"Alsophila lamoureuxii","TRACHEOPHYTA","POLYPODIOPSIDA","CYATHEALES","CYATHEACEAE",135463581,2018-11-07,"VU","3.1","D2","D2","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,"Yes","8-60","8-60",NA,NA,1,10,0.5,9,45,664,90,NA
"667",NA,"Rhododendron stanleyi","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","ERICACEAE",143761199,2020-11-02,"VU","3.1","D2","D2","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,"Yes","4","4",NA,"1",1,10,0.5,9,45,664,90,NA
"668",NA,"Cleidion moniliflorum","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","EUPHORBIACEAE",143761994,2020-07-10,"VU","3.1","D2","D2","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,"Yes","8","8",NA,"1",1,10,0.5,9,45,664,90,NA
"669",NA,"Cyrtandra dinocalyx","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","GESNERIACEAE",143762504,2020-09-01,"VU","3.1","D2","D2","Extant","Native",1,"Unknown",NA,"No",NA,NA,NA,NA,"Yes","4",NA,NA,"1",1,10,0.5,9,45,664,90,NA
"670",NA,"Elaeocarpus bilongvinas","TRACHEOPHYTA","MAGNOLIOPSIDA","OXALIDALES","ELAEOCARPACEAE",143762804,2020-09-08,"VU","3.1","D2","D2","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,"Yes","8-100","8-100",NA,"1",1,10,0.5,9,45,664,90,NA
"671",NA,"Macaranga pepysiana","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","EUPHORBIACEAE",143764399,2020-03-17,"VU","3.1","D2","D2","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,"Yes","4","4",NA,"1",1,10,0.5,9,45,664,90,NA
"672",NA,"Psychotria gawadacephaelis","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",143764934,2020-03-21,"VU","3.1","D2","D2","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,"Yes","4",NA,NA,"1",1,10,0.5,9,45,664,90,NA
"673",NA,"Heptapleurum amungwiwae","TRACHEOPHYTA","MAGNOLIOPSIDA","APIALES","ARALIACEAE",143765149,2019-05-03,"VU","3.1","D2","D2","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,"Yes","8-52","8-62",NA,NA,1,10,0.5,9,45,664,90,NA
"674",NA,"Heptapleurum koresii","TRACHEOPHYTA","MAGNOLIOPSIDA","APIALES","ARALIACEAE",143765214,2019-06-05,"VU","3.1","D2","D2","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,"Yes","4","4",NA,NA,1,10,0.5,9,45,664,90,NA
"675",NA,"Astronia shungolensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",143765734,2020-04-30,"VU","3.1","D2","D2","Extant","Native",1,"Unknown",NA,"Unknown",NA,NA,NA,NA,"Yes","8-500","8",NA,"1",1,10,0.5,9,45,664,90,NA
"676",NA,"Myristica lasiocarpa","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","MYRISTICACEAE",185827054,2020-10-16,"VU","3.1","D2","D2","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,"Yes","4","4",NA,"1",1,10,0.5,9,45,664,90,NA
"677",NA,"Guioa scalariformis","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","SAPINDACEAE",185827798,2020-10-22,"VU","3.1","D2","D2","Extant","Native",1,"Unknown",NA,NA,"Unknown",NA,NA,NA,"Yes","12","12",NA,"2",1,10,0.5,9,45,664,90,NA
"678",NA,"Cupaniopsis euneura","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","SAPINDACEAE",185828060,2020-11-04,"VU","3.1","D2","D2","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,"Yes","8","8",NA,"1",1,10,0.5,9,45,664,90,NA
"679",NA,"Orania subdisticha","TRACHEOPHYTA","LILIOPSIDA","ARECALES","ARECACEAE",189758627,2020-11-23,"VU","3.1","D2","D2","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,"Yes","4","4",NA,"1",1,10,0.5,9,45,664,90,NA
"680",NA,"Helicia woxvoldiana","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",212813817,2022-03-02,"VU","3.1","D2","D2","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,"Yes","12","82.765",NA,"3",1,10,0.5,9,45,664,90,NA
"681",NA,"Diospyros areolifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","EBENACEAE",1401452,2022-12-11,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"28","2970",NA,"5",2,5,1,4,40,681,40,NA
"682","Gilliard's Flying Fox","Pteropus gilliardorum","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE",22081235,2019-08-07,"VU","3.1","D2","D2","Extant","Native",1,"Unknown","Unknown","Yes","Unknown","Unknown","Yes","No","Yes",NA,NA,NA,"3",1,10,1,4,40,681,40,NA
"683","Solomons Leaf-nosed Bat","Anthops ornatus","CHORDATA","MAMMALIA","CHIROPTERA","HIPPOSIDERIDAE",22103184,2019-07-29,"VU","3.1","A2c","A2c","Extant","Native",2,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"88297",NA,"5",1,5,2,4,40,681,20,NA
"684","Brush-tailed Rabbit-rat","Conilurus penicillatus","CHORDATA","MAMMALIA","RODENTIA","MURIDAE",22450418,2015-07-18,"VU","3.1","A2abce+3bce+4abce","A2abce+3bce+4abce","Extant","Native",2,"Decreasing","Yes","Yes","Yes","Yes","Yes","Yes","No","15000","150000","50000","7",1,5,4,2,40,681,20,NA
"685",NA,"Pleuranthodium papilionaceum","TRACHEOPHYTA","LILIOPSIDA","ZINGIBERALES","ZINGIBERACEAE",44509845,2009-10-06,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"9700",NA,"3",1,10,1,4,40,681,40,NA
"686","Papuan Epaulette Shark","Hemiscyllium hallstromi","CHORDATA","CHONDRICHTHYES","ORECTOLOBIFORMES","HEMISCYLLIIDAE",70709453,2015-02-18,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"10000",NA,"3",1,10,1,4,40,681,40,NA
"687",NA,"Nothofagus crenata","TRACHEOPHYTA","MAGNOLIOPSIDA","FAGALES","NOTHOFAGACEAE",96479970,2017-11-01,"VU","3.1","B1ab(iii,v)","B1ab(iii,v)","Extant","Native",2,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"5341",NA,"4",1,5,2,4,40,681,20,NA
"688",NA,"Dendrobium soriense","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",119263178,2018-07-02,"VU","3.1","B1ab(iii)+2ab(iii); D2","B1ab(iii)+2ab(iii); D2","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,"Yes","156","300",NA,"10",1,10,1,4,40,681,40,NA
"689",NA,"Alsophila eriophora","TRACHEOPHYTA","POLYPODIOPSIDA","CYATHEALES","CYATHEACEAE",122269584,2018-01-03,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"15500",NA,"3",1,10,1,4,40,681,40,NA
"690",NA,"Helicia acutifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",123130541,2018-11-21,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,"No",NA,"3000-6000",NA,"3",1,10,1,4,40,681,40,NA
"691",NA,"Pleuranthodium peekelii","TRACHEOPHYTA","LILIOPSIDA","ZINGIBERALES","ZINGIBERACEAE",124283887,2018-07-30,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12","2800",NA,"3",2,5,1,4,40,681,40,NA
"692","Long-bearded Honeyeater","Melionyx princeps","CHORDATA","AVES","PASSERIFORMES","MELIPHAGIDAE",132071653,2018-08-09,"VU","3.1","C2a(i)","C2a(i)","Extant","Native",1,"Decreasing","Yes","Yes","Unknown","Unknown","Yes","Unknown","No",NA,"29100","2500-9999","6-10",1,10,2,2,40,681,20,NA
"693",NA,"Vitex novae-pommeraniae","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","LAMIACEAE",139828446,2020-05-18,"VU","3.1","B2ab(i,ii,iii,iv)","B2ab(i,ii,iii,iv)","Extant","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"32-2000","224661",NA,"8",1,10,2,2,40,681,20,NA
"694",NA,"Cinnamomum vacciniifolium","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",143271140,2019-04-24,"EN","3.1","B2ab(i,ii,iii)","B2ab(i,ii,iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,"Yes","Yes",NA,NA,"20","70164",NA,"5",2,5,1,4,40,681,40,NA
"695",NA,"Myristica tenuivenia","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","MYRISTICACEAE",143757901,2020-09-23,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"19391.121",NA,"3",1,10,1,4,40,681,40,NA
"696",NA,"Syzygium brevicymum","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MYRTACEAE",143758126,2022-03-04,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12","156136.018",NA,"3",2,5,1,4,40,681,40,NA
"697",NA,"Syzygium madangense","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MYRTACEAE",143758336,2022-03-15,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"16-500","30576.788",NA,"3",2,5,1,4,40,681,40,NA
"698",NA,"Syzygium saliciforme","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MYRTACEAE",143758511,2023-01-17,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"20","150466",NA,"5",2,5,1,4,40,681,40,NA
"699",NA,"Syzygium bicolor","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MYRTACEAE",143758651,2022-03-04,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"16","24516.881",NA,"4",2,5,1,4,40,681,40,NA
"700",NA,"Actinodaphne tomentosa","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",143761359,2020-03-24,"VU","3.1","B2ab(i,ii,iii,iv)","B2ab(i,ii,iii,iv)","Extant","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"28-2000","54963",NA,"6",1,10,2,2,40,681,20,NA
"701",NA,"Archidendron syringifolium","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",143761614,2020-01-21,"VU","3.1","B1ab(ii,iii)","B1ab(ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,NA,"3285-19999,19999",NA,"10",1,10,2,2,40,681,20,NA
"702",NA,"Cryptocarya caloneura","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",143762154,2020-02-12,"VU","3.1","B2ab(i,ii,iii,iv)","B2ab(i,ii,iii,iv)","Extant","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"40-2000","388162",NA,"9",1,10,2,2,40,681,20,NA
"703",NA,"Cryptocarya fagifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",143762199,2020-05-12,"VU","3.1","B2ab(i,ii,iii,iv)","B2ab(i,ii,iii,iv)","Extant","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"24-2000","75197",NA,"6",1,10,2,2,40,681,20,NA
"704",NA,"Cryptocarya iridescens","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",143762259,2020-02-26,"VU","3.1","B2ab(i,ii,iii,iv)","B2ab(i,ii,iii,iv)","Extant","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"24-2000","50589",NA,"6",1,10,2,2,40,681,20,NA
"705",NA,"Endiandra flavinervis","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",143763104,2020-01-24,"VU","3.1","B2ab(i,ii,iii,iv)","B2ab(i,ii,iii,iv)","Extant","Native",1,"Decreasing",NA,"Yes","Yes","Yes","Yes",NA,NA,"44-2000","261763",NA,"7",1,10,2,2,40,681,20,NA
"706",NA,"Endiandra sericea","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",143763204,2020-01-30,"VU","3.1","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","Extant","Native",1,"Decreasing",NA,"Yes","Yes","Yes","Yes",NA,NA,"24-2000","6388",NA,"6",1,10,2,2,40,681,20,NA
"707",NA,"Endiandra xylophylla","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",143763244,2020-02-02,"VU","3.1","B2ab(i,ii,iii,iv)","B2ab(i,ii,iii,iv)","Extant","Native",1,"Decreasing",NA,"Yes","Yes","Yes","Yes",NA,NA,"28-2000","97230",NA,"7",1,10,2,2,40,681,20,NA
"708",NA,"Ficus praestans","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","MORACEAE",143763579,2020-06-15,"VU","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"52-2000","12739",NA,"7",1,10,2,2,40,681,20,NA
"709","Yellow Hardwood","Neonauclea acuminata","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",143764539,2019-03-30,"VU","3.1","B2ab(i,v)","B2ab(i,v)","Extant","Native",1,"Decreasing","Yes","No",NA,"Yes",NA,NA,"Unknown","52-2000","170709",NA,"6",1,10,2,2,40,681,20,NA
"710",NA,"Phyllanthus verrucicaulis","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","PHYLLANTHACEAE",143764839,2020-05-27,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"36-500","415398",NA,"5",2,5,1,4,40,681,40,NA
"711",NA,"Psychotria ramuensis","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",143765054,2019-03-23,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,"Unknown",NA,NA,"32-2000","93436",NA,"6",1,10,2,2,40,681,20,NA
"712",NA,"Astronidium morobiense","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",143765599,2020-05-01,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"52-2000","70576",NA,"9",1,10,2,2,40,681,20,NA
"713",NA,"Thaleropia iteophylla","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MYRTACEAE",143766004,2020-05-08,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"20-500","18265",NA,"3",2,5,1,4,40,681,40,NA
"714",NA,"Melanotaenia iris","CHORDATA","ACTINOPTERYGII","ATHERINIFORMES","MELANOTAENIIDAE",147682265,2020-04-02,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Stable",NA,"Yes",NA,NA,NA,NA,NA,NA,"1125-12900,5000-12900",NA,"5",1,10,1,4,40,681,40,NA
"715","Wolf's Sticky-toed Frog","Cornufer wolfi","CHORDATA","AMPHIBIA","ANURA","CERATOBATRACHIDAE",149903630,2019-07-22,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"13825",NA,"4",1,5,2,4,40,681,20,NA
"716","Fly River Grassbird","Poodytes albolimbatus","CHORDATA","AVES","PASSERIFORMES","LOCUSTELLIDAE",152530729,2019-06-10,"VU","3.1","B1ab(i,ii,iii)","B1ab(i,ii,iii)","Extant","Native",2,"Decreasing","Unknown","Yes","Unknown","Yes","Yes","Unknown","No",NA,"10000","1500-7000","6-10",1,5,2,4,40,681,20,NA
"717","New Britain Goshawk","Accipiter princeps","CHORDATA","AVES","ACCIPITRIFORMES","ACCIPITRIDAE",157689601,2024-02-26,"VU","3.1","C2a(ii)","C2a(ii)","Extant","Native",1,"Decreasing","Yes","Yes","Unknown","Unknown","Unknown","Unknown","No",NA,"47900","2500-9999",NA,1,10,2,2,40,681,20,NA
"718",NA,"Shinkailepas tufari","MOLLUSCA","GASTROPODA","CYCLONERITIDA","PHENACOLEPADIDAE",157857073,2020-10-28,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"0-1",NA,NA,NA,NA,"Yes","16","111869.956",NA,"3",2,5,1,4,40,681,40,NA
"719","Swamp Gudgeon","Oxyeleotris stagnicola","CHORDATA","ACTINOPTERYGII","GOBIIFORMES","ELEOTRIDAE",161063379,2020-05-15,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"390",NA,"3",2,5,1,4,40,681,40,NA
"720","Peacock Gudgeon","Tateurndina ocellicauda","CHORDATA","ACTINOPTERYGII","GOBIIFORMES","ELEOTRIDAE",161063716,2020-05-10,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"16852",NA,"3",1,10,1,4,40,681,40,NA
"721",NA,"Croton mallotophyllus","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","EUPHORBIACEAE",169370343,2020-10-14,"EN","3.1","B2ab(ii,iii)","B2ab(ii,iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,"Yes",NA,NA,"12","39489.201",NA,"3",2,5,1,4,40,681,40,NA
"722",NA,"Syzygium torricellianum","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MYRTACEAE",169370813,2020-10-14,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,"Unknown",NA,NA,"12","24815.2",NA,"3",2,5,1,4,40,681,40,NA
"723",NA,"Syzygium verniciflorum","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MYRTACEAE",170237977,2020-03-01,"VU","3.1","B2ab(iii,iv)","B2ab(iii,iv)","Extant","Native",1,"Unknown",NA,"Yes","Yes",NA,NA,NA,NA,"28-2000","76723",NA,"6",1,10,2,2,40,681,20,NA
"724",NA,"Arytera novaebrittanniae","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","SAPINDACEAE",177878032,2022-12-13,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"28","19656.579",NA,"3",2,5,1,4,40,681,40,NA
