"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"42","Tiburon Burrowing Frog","Eleutherodactylus aporostegus","CHORDATA","AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",2372534,2020-09-29,"CR","3.1","A4ac","A4ac",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"259.95",NA,NA,4,10,10,3,1200,42,400,NA
"43","Macaya Bushfrog","Eleutherodactylus amadeus","CHORDATA","AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",3038406,2020-09-21,"CR","3.1","A4ac","A4ac",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"620.7",NA,NA,4,10,10,3,1200,42,400,NA
"44","La Hotte Big-legged Frog","Eleutherodactylus apostates","CHORDATA","AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",3039056,2021-01-25,"CR","3.1","A4ac","A4ac",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"1628",NA,NA,4,10,10,3,1200,42,400,NA
"45","La Hotte Bush Frog","Eleutherodactylus bakeri","CHORDATA","AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",3039778,2020-09-22,"CR","3.1","A4ac","A4ac",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"629.9",NA,NA,4,10,10,3,1200,42,400,NA
"46","Short-nosed Green Frog","Eleutherodactylus brevirostris","CHORDATA","AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",3040329,2020-09-22,"CR","3.1","A4ac","A4ac",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,"645.8",NA,NA,4,10,10,3,1200,42,400,NA
"47","La Hotte Giant Frog","Eleutherodactylus chlorophenax","CHORDATA","AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",3041254,2020-09-16,"CR","3.1","A4ac","A4ac",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"405.2",NA,NA,4,10,10,3,1200,42,400,NA
"48","La Hotte Whistling Frog","Eleutherodactylus eunaster","CHORDATA","AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",3042954,2020-09-22,"CR","3.1","A4ac","A4ac",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"1503.8",NA,NA,4,10,10,3,1200,42,400,NA
"49","La Hotte Glanded Frog","Eleutherodactylus glandulifer","CHORDATA","AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",3044500,2020-09-22,"CR","3.1","A4ac","A4ac",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"539",NA,NA,4,10,10,3,1200,42,400,NA
"50","Hispaniolan Orange-legged Frog","Eleutherodactylus lamprotes","CHORDATA","AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",3047675,2020-09-22,"CR","3.1","A4ac","A4ac",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"1176.3",NA,NA,4,10,10,3,1200,42,400,NA
"51","Macaya Burrowing Frog","Eleutherodactylus parapelates","CHORDATA","AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",3051033,2020-09-22,"CR","3.1","A4ac","A4ac",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"652.2",NA,NA,4,10,10,3,1200,42,400,NA
"52","Hispaniolan Pink-rumped Frog","Eleutherodactylus paulsoni","CHORDATA","AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",3051338,2020-09-22,"CR","3.1","A4ac","A4ac",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"746.9",NA,NA,4,10,10,3,1200,42,400,NA
"53","Cuban Long-nosed Toad","Peltophryne longinasus","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE",49525055,2020-09-29,"CR","3.1","A2ce","A2ce",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"1191.7",NA,NA,4,10,10,3,1200,42,400,NA
"54","Pirre Harlequin Frog","Atelopus glyphus","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE",49535891,2018-05-23,"CR","3.1","A2ace+4ace","A2ace+4ace",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"381",NA,"1",4,5,10,6,1200,42,200,NA
"55","Truando Rocket Frog","Colostethus latinasus","CHORDATA","AMPHIBIA","ANURA","DENDROBATIDAE",54343676,2019-08-13,"CR","3.1","A2ae","A2ae",2,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,"122",NA,"1",4,5,10,6,1200,42,200,NA
"56",NA,"Craugastor inachus","CHORDATA","AMPHIBIA","ANURA","CRAUGASTORIDAE",54368348,2019-08-19,"CR","3.1","A2ac+4ac","A2ac+4ac",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"713",NA,NA,4,10,10,3,1200,42,400,NA
"57","Red-banded Poison Frog","Oophaga lehmanni","CHORDATA","AMPHIBIA","ANURA","DENDROBATIDAE",85891808,2019-02-07,"CR","3.1","A4d","A4d",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"148.43",NA,NA,4,10,10,3,1200,42,400,NA
"58","Patternless Whistling Frog","Eleutherodactylus diplasius","CHORDATA","AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",86896206,2020-09-17,"CR","3.1","A4ac","A4ac",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"1191.2",NA,NA,4,10,10,3,1200,42,400,NA
"59","Tandy's Smalltongue Toad","Werneria tandyi","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE",96237674,2016-07-05,"CR","3.1","A2ae","A2ae",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"809.57",NA,NA,4,10,10,3,1200,42,400,NA
"60","Patagonia Frog","Atelognathus patagonicus","CHORDATA","AMPHIBIA","ANURA","BATRACHYLIDAE",101427111,2018-01-08,"CR","3.1","A1ac","A1ac",1,"Increasing",NA,"Yes",NA,NA,"Yes",NA,NA,"60-100","599.5",NA,NA,4,10,10,3,1200,42,400,NA
"61",NA,"Hemiphractus panamensis","CHORDATA","AMPHIBIA","ANURA","HEMIPHRACTIDAE",154046331,2019-08-14,"CR","3.1","A2ace","A2ace",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"898.17",NA,"1-5",4,10,10,3,1200,42,400,NA
"62","Noellert's Toad","Duttaphrynus noellerti","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE",156578206,2020-02-19,"CR","3.1","A2ace","A2ace",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"3288.51",NA,"3-5",4,10,10,3,1200,42,400,NA
"63","Choco’s Robber Frog","Pristimantis chocoensis","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",186752089,2021-02-17,"CR","3.1","A3c","A3c",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"1634.96",NA,"1-5",4,10,10,3,1200,42,400,NA
"64","Perret's Water Frog","Petropedetes perreti","CHORDATA","AMPHIBIA","ANURA","PETROPEDETIDAE",254216225,2016-07-07,"CR","3.1","A3e","A3e",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"1449",NA,"2-4",4,10,10,3,1200,42,400,NA
"65","La Selle Red-legged Frog","Eleutherodactylus furcyensis","CHORDATA","AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",3044085,2020-09-14,"CR","3.1","A4c","A4c",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"2860",NA,"2",4,5,10,5,1000,65,200,NA
"66",NA,"Hyloscirtus condor","CHORDATA","AMPHIBIA","ANURA","HYLIDAE",97874111,2021-03-12,"EN","3.1","A3c; B1ab(iii,v)","A3c; B1ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes",NA,"147.55",NA,"2",2,10,6,7,840,66,140,NA
"67","Haitian Streamside Frog","Eleutherodactylus limbensis","CHORDATA","AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",2372811,2020-09-17,"CR","3.1","C2a(i,ii); D","C2a(i,ii); D",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"1108","0-249",NA,4,10,2,10,800,67,400,NA
"68","Rucilla Streamside Frog","Eleutherodactylus rucillensis","CHORDATA","AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",2373222,2020-09-02,"CR","3.1","C2a(i,ii); D","C2a(i,ii); D",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,"0-249",NA,4,10,2,10,800,67,400,NA
"69","La Selle Long-legged Frog","Eleutherodactylus darlingtoni","CHORDATA","AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",3042547,2020-10-07,"CR","3.1","C2a(i,ii); D","C2a(i,ii); D",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,"0-249",NA,4,10,2,10,800,67,400,NA
