"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"35","Golden-mantled Tree Kangaroo","Dendrolagus pulcherrimus","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE",21957219,2015-07-25,"CR","3.1","A1ad","A1ad",2,"Stable","No","No","No","No",NA,"No","Yes",NA,"300","500","2",4,5,10,7,1400,35,200,NA
"36","Burmese Snub-nosed Monkey","Rhinopithecus strykeri","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE",17943490,2015-11-22,"CR","3.1","A4cd","A4cd",2,"Decreasing","Yes","Yes",NA,NA,NA,"Unknown","No",NA,NA,"350-400",NA,4,5,10,6,1200,36,200,NA
"37","Long-tailed Langur","Presbytis potenziani","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE",17954456,2015-11-23,"CR","3.1","A2cd+4cd","A2cd+4cd",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"No",NA,"4150",NA,NA,4,10,10,3,1200,36,400,NA
"38","Southern White-cheeked Gibbon","Nomascus siki","CHORDATA","MAMMALIA","PRIMATES","HYLOBATIDAE",17968765,2015-11-20,"CR","3.1","A4cd","A4cd",2,"Decreasing","Yes","Yes",NA,NA,NA,NA,"No",NA,NA,"600",NA,4,5,10,6,1200,36,200,NA
"39","Beni Titi Monkey","Plecturocebus olallae","CHORDATA","MAMMALIA","PRIMATES","PITHECIIDAE",17975516,2020-11-05,"CR","3.1","A3cd","A3cd",1,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes",NA,NA,"383.4-677",NA,NA,4,10,10,3,1200,36,400,NA
"40","Sclater's Black Lemur","Eulemur flavifrons","CHORDATA","MAMMALIA","PRIMATES","LEMURIDAE",115563094,2018-05-07,"CR","3.1","A4cd","A4cd",1,"Decreasing",NA,"Yes",NA,"Yes",NA,NA,NA,NA,"4071",NA,NA,4,10,10,3,1200,36,400,NA
"41","Sambirano Avahi","Avahi unicolor","CHORDATA","MAMMALIA","PRIMATES","INDRIIDAE",115579946,2018-05-07,"CR","3.1","A2c+3c+4c","A2c+3c+4c",1,"Decreasing","Yes","Yes",NA,"Yes",NA,"Yes",NA,NA,"2434",NA,NA,4,10,10,3,1200,36,400,NA
"42","Sahamalaza Peninsula Sportive Lemur","Lepilemur sahamalaza","CHORDATA","MAMMALIA","PRIMATES","LEPILEMURIDAE",115584072,2018-05-09,"CR","3.1","A2acd+3cd+4cd","A2acd+3cd+4cd",1,"Decreasing","Yes","Yes",NA,"Yes",NA,"Yes",NA,"12-472","514",NA,NA,4,10,10,3,1200,36,400,NA
"43","Ahmanson’s Sportive Lemur","Lepilemur ahmansoni","CHORDATA","MAMMALIA","PRIMATES","LEPILEMURIDAE",196465915,2018-05-07,"CR","3.1","A2c+4c","A2c+4c",1,"Decreasing","Yes","Yes",NA,"Yes",NA,"Yes",NA,NA,"289",NA,NA,4,10,10,3,1200,36,400,NA
"44","Berthe's Mouse Lemur","Microcebus berthae","CHORDATA","MAMMALIA","PRIMATES","CHEIROGALEIDAE",215090010,2022-02-28,"CR","3.1","A3c+4c","A3c+4c",1,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes",NA,NA,"809",NA,NA,4,10,10,3,1200,36,400,NA
