"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"5666",NA,"Myrcia almasensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MYRTACEAE",113049367,2021-02-03,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12","433",NA,"3",2,10,1,4,80,5602,80,NA
"5667",NA,"Myrcia sessilis","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MYRTACEAE",113049772,2020-11-30,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12-2093","2565",NA,"3",2,10,1,4,80,5602,80,NA
"5668",NA,"Pterospermum subpeltatum","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",113756862,2017-04-28,"EN","3.1","B2ab(ii,iii)","B2ab(ii,iii)",1,"Unknown",NA,"Yes","No","No","Yes",NA,NA,"12-100,100","58074",NA,"3",2,10,1,4,80,5602,80,NA
"5669",NA,"Myrcia trimera","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MYRTACEAE",115030943,2017-06-09,"VU","3.1","A2c; B1ab(iii)","A2c; B1ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"6200",NA,"9",1,10,4,2,80,5602,40,NA
"5670",NA,"Litsea beddomei","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",115933302,2019-07-30,"EN","3.1","B2ab(i,ii,iii)","B2ab(i,ii,iii)",1,"Unknown",NA,"Yes",NA,"Yes","Yes",NA,NA,"28-100","15832",NA,"5",2,10,1,4,80,5602,80,NA
"5671",NA,"Panopsis sulcata","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",116312928,2019-03-11,"VU","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"15520",NA,"4",1,10,2,4,80,5602,40,NA
"5672","Pannonian Black Hawthorn","Crataegus nigra","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE",116355135,2014-02-18,"EN","3.1","A2ac; B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","A2ac; B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",6,"Decreasing","Yes","Yes","Yes","Yes","Yes",NA,"No","128","3188",NA,"5",2,1.66666666666667,6,4,80,5602,20,NA
"5673",NA,"Viburnum hebanthum","TRACHEOPHYTA","MAGNOLIOPSIDA","DIPSACALES","VIBURNACEAE",119048739,2023-12-24,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,"Unknown","12","319",NA,"3",2,10,1,4,80,5602,80,NA
"5674",NA,"Tovomita salimenae","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","CLUSIACEAE",120234383,2017-11-03,"EN","3.1","B1ab(iii)","B1ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"1666",NA,"5",2,10,1,4,80,5602,80,NA
"5675",NA,"Bursera brunea","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","BURSERACEAE",121985810,2020-07-01,"EN","3.1","B2ab(iii)","B2ab(iii)",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"12",NA,NA,"3",2,5,2,4,80,5602,40,NA
